,name,date,rating
28209,Karlsruher SC,09 Feb 2014,2279
28210,Karlsruher SC,20 Dec 2013,2284
28211,Karlsruher SC,15 Dec 2013,2266
28212,Karlsruher SC,06 Dec 2013,2271
28213,Karlsruher SC,29 Nov 2013,2275
28214,Karlsruher SC,24 Nov 2013,2260
28215,Karlsruher SC,09 Nov 2013,2248
28216,Karlsruher SC,03 Nov 2013,2246
28217,Karlsruher SC,27 Oct 2013,2235
28218,Karlsruher SC,20 Oct 2013,2226
28219,Karlsruher SC,05 Oct 2013,2221
28220,Karlsruher SC,27 Sep 2013,2230
28221,Karlsruher SC,20 Sep 2013,2253
28222,Karlsruher SC,13 Sep 2013,2242
28223,Karlsruher SC,01 Sep 2013,2254
28224,Karlsruher SC,23 Aug 2013,2258
28225,Karlsruher SC,16 Aug 2013,2262
28226,Karlsruher SC,10 Aug 2013,2273
28227,Karlsruher SC,03 Aug 2013,2261
28228,Karlsruher SC,27 Jul 2013,2272
28229,Karlsruher SC,21 Jul 2013,2275
28230,Karlsruher SC,18 May 2013,2263
28231,Karlsruher SC,11 May 2013,2252
28232,Karlsruher SC,05 May 2013,2260
28233,Karlsruher SC,26 Apr 2013,2254
28234,Karlsruher SC,20 Apr 2013,2245
28235,Karlsruher SC,13 Apr 2013,2256
28236,Karlsruher SC,10 Apr 2013,2253
28237,Karlsruher SC,06 Apr 2013,2247
28238,Karlsruher SC,30 Mar 2013,2263
28239,Karlsruher SC,09 Mar 2013,2259
28240,Karlsruher SC,02 Mar 2013,2252
28241,Karlsruher SC,23 Feb 2013,2247
28242,Karlsruher SC,16 Feb 2013,2253
28243,Karlsruher SC,08 Feb 2013,2251
28244,Karlsruher SC,02 Feb 2013,2237
28245,Karlsruher SC,26 Jan 2013,2241
28246,Karlsruher SC,18 Dec 2012,2229
28247,Karlsruher SC,15 Dec 2012,2236
28248,Karlsruher SC,08 Dec 2012,2228
28249,Karlsruher SC,01 Dec 2012,2221
28250,Karlsruher SC,24 Nov 2012,2209
28251,Karlsruher SC,17 Nov 2012,2199
28252,Karlsruher SC,10 Nov 2012,2182
28253,Karlsruher SC,03 Nov 2012,2175
28254,Karlsruher SC,31 Oct 2012,2165
28255,Karlsruher SC,27 Oct 2012,2156
28256,Karlsruher SC,24 Oct 2012,2146
28257,Karlsruher SC,20 Oct 2012,2134
28258,Karlsruher SC,06 Oct 2012,2138
28259,Karlsruher SC,26 Sep 2012,2141
28260,Karlsruher SC,22 Sep 2012,2127
28261,Karlsruher SC,15 Sep 2012,2143
28262,Karlsruher SC,02 Sep 2012,2143
28263,Karlsruher SC,28 Aug 2012,2128
28264,Karlsruher SC,25 Aug 2012,2115
28265,Karlsruher SC,19 Aug 2012,2116
28266,Karlsruher SC,11 Aug 2012,2093
28267,Karlsruher SC,08 Aug 2012,2103
28268,Karlsruher SC,04 Aug 2012,2103
28269,Karlsruher SC,28 Jul 2012,2119
28270,Karlsruher SC,21 Jul 2012,2124
28271,Karlsruher SC,06 May 2012,2122
28272,Karlsruher SC,29 Apr 2012,2106
28273,Karlsruher SC,22 Apr 2012,2115
28274,Karlsruher SC,15 Apr 2012,2094
28275,Karlsruher SC,11 Apr 2012,2100
28276,Karlsruher SC,08 Apr 2012,2082
28277,Karlsruher SC,01 Apr 2012,2077
28278,Karlsruher SC,24 Mar 2012,2057
28279,Karlsruher SC,18 Mar 2012,2060
28280,Karlsruher SC,12 Mar 2012,2061
28281,Karlsruher SC,03 Mar 2012,2064
28282,Karlsruher SC,26 Feb 2012,2075
28283,Karlsruher SC,17 Feb 2012,2084
28284,Karlsruher SC,11 Feb 2012,2066
28285,Karlsruher SC,05 Feb 2012,2060
28286,Karlsruher SC,17 Dec 2011,2047
28287,Karlsruher SC,09 Dec 2011,2056
28288,Karlsruher SC,03 Dec 2011,2064
28289,Karlsruher SC,26 Nov 2011,2068
28290,Karlsruher SC,18 Nov 2011,2083
28291,Karlsruher SC,04 Nov 2011,2088
28292,Karlsruher SC,29 Oct 2011,2077
28293,Karlsruher SC,26 Oct 2011,2092
28294,Karlsruher SC,21 Oct 2011,2096
28295,Karlsruher SC,15 Oct 2011,2093
28296,Karlsruher SC,02 Oct 2011,2103
28297,Karlsruher SC,25 Sep 2011,2097
28298,Karlsruher SC,19 Sep 2011,2094
28299,Karlsruher SC,10 Sep 2011,2105
28300,Karlsruher SC,27 Aug 2011,2111
28301,Karlsruher SC,21 Aug 2011,2137
28302,Karlsruher SC,12 Aug 2011,2146
28303,Karlsruher SC,07 Aug 2011,2160
28304,Karlsruher SC,31 Jul 2011,2137
28305,Karlsruher SC,23 Jul 2011,2121
28306,Karlsruher SC,17 Jul 2011,2127
28307,Karlsruher SC,15 May 2011,2114
28308,Karlsruher SC,08 May 2011,2102
28309,Karlsruher SC,29 Apr 2011,2113
28310,Karlsruher SC,23 Apr 2011,2110
28311,Karlsruher SC,18 Apr 2011,2121
28312,Karlsruher SC,10 Apr 2011,2126
28313,Karlsruher SC,01 Apr 2011,2122
28314,Karlsruher SC,18 Mar 2011,2125
28315,Karlsruher SC,11 Mar 2011,2138
28316,Karlsruher SC,05 Mar 2011,2118
28317,Karlsruher SC,27 Feb 2011,2112
28318,Karlsruher SC,20 Feb 2011,2135
28319,Karlsruher SC,13 Feb 2011,2120
28320,Karlsruher SC,05 Feb 2011,2134
28321,Karlsruher SC,30 Jan 2011,2148
28322,Karlsruher SC,22 Jan 2011,2133
28323,Karlsruher SC,14 Jan 2011,2142
28324,Karlsruher SC,20 Dec 2010,2141
28325,Karlsruher SC,10 Dec 2010,2154
28326,Karlsruher SC,05 Dec 2010,2146
28327,Karlsruher SC,28 Nov 2010,2154
28328,Karlsruher SC,21 Nov 2010,2136
28329,Karlsruher SC,12 Nov 2010,2143
28330,Karlsruher SC,08 Nov 2010,2141
28331,Karlsruher SC,30 Oct 2010,2139
28332,Karlsruher SC,24 Oct 2010,2154
28333,Karlsruher SC,16 Oct 2010,2165
28334,Karlsruher SC,01 Oct 2010,2182
28335,Karlsruher SC,24 Sep 2010,2182
28336,Karlsruher SC,21 Sep 2010,2203
28337,Karlsruher SC,18 Sep 2010,2214
28338,Karlsruher SC,13 Sep 2010,2205
28339,Karlsruher SC,29 Aug 2010,2201
28340,Karlsruher SC,22 Aug 2010,2185
28341,Karlsruher SC,13 Aug 2010,2200
28342,Karlsruher SC,09 May 2010,2216
28343,Karlsruher SC,02 May 2010,2219
28344,Karlsruher SC,23 Apr 2010,2205
28345,Karlsruher SC,16 Apr 2010,2201
28346,Karlsruher SC,11 Apr 2010,2202
28347,Karlsruher SC,03 Apr 2010,2194
28348,Karlsruher SC,27 Mar 2010,2193
28349,Karlsruher SC,21 Mar 2010,2193
28350,Karlsruher SC,13 Mar 2010,2206
28351,Karlsruher SC,08 Mar 2010,2192
28352,Karlsruher SC,28 Feb 2010,2176
28353,Karlsruher SC,21 Feb 2010,2188
28354,Karlsruher SC,17 Feb 2010,2201
28355,Karlsruher SC,13 Feb 2010,2187
28356,Karlsruher SC,05 Feb 2010,2206
28357,Karlsruher SC,24 Jan 2010,2213
28358,Karlsruher SC,15 Jan 2010,2226
28359,Karlsruher SC,19 Dec 2009,2240
28360,Karlsruher SC,11 Dec 2009,2219
28361,Karlsruher SC,06 Dec 2009,2230
28362,Karlsruher SC,27 Nov 2009,2220
28363,Karlsruher SC,21 Nov 2009,2213
28364,Karlsruher SC,08 Nov 2009,2225
28365,Karlsruher SC,30 Oct 2009,2213
28366,Karlsruher SC,25 Oct 2009,2222
28367,Karlsruher SC,18 Oct 2009,2226
28368,Karlsruher SC,05 Oct 2009,2226
28369,Karlsruher SC,26 Sep 2009,2237
28370,Karlsruher SC,22 Sep 2009,2249
28371,Karlsruher SC,18 Sep 2009,2262
28372,Karlsruher SC,14 Sep 2009,2255
28373,Karlsruher SC,28 Aug 2009,2237
28374,Karlsruher SC,24 Aug 2009,2265
28375,Karlsruher SC,14 Aug 2009,2251
28376,Karlsruher SC,07 Aug 2009,2269
28377,Karlsruher SC,01 Aug 2009,2270
28378,Karlsruher SC,23 May 2009,2270
28379,Karlsruher SC,16 May 2009,2239
28380,Karlsruher SC,12 May 2009,2210
28381,Karlsruher SC,09 May 2009,2219
28382,Karlsruher SC,02 May 2009,2225
28383,Karlsruher SC,25 Apr 2009,2225
28384,Karlsruher SC,18 Apr 2009,2206
28385,Karlsruher SC,11 Apr 2009,2202
28386,Karlsruher SC,05 Apr 2009,2206
28387,Karlsruher SC,21 Mar 2009,2205
28388,Karlsruher SC,14 Mar 2009,2206
28389,Karlsruher SC,07 Mar 2009,2216
28390,Karlsruher SC,01 Mar 2009,2220
28391,Karlsruher SC,21 Feb 2009,2229
28392,Karlsruher SC,14 Feb 2009,2239
28393,Karlsruher SC,07 Feb 2009,2236
28394,Karlsruher SC,01 Feb 2009,2218
28395,Karlsruher SC,28 Jan 2009,2244
28396,Karlsruher SC,28 Jan 2009,2229
28397,Karlsruher SC,13 Dec 2008,2261
28398,Karlsruher SC,06 Dec 2008,2271
28399,Karlsruher SC,29 Nov 2008,2255
28400,Karlsruher SC,21 Nov 2008,2262
28401,Karlsruher SC,15 Nov 2008,2270
28402,Karlsruher SC,08 Nov 2008,2279
28403,Karlsruher SC,01 Nov 2008,2274
28404,Karlsruher SC,28 Oct 2008,2284
28405,Karlsruher SC,25 Oct 2008,2294
28406,Karlsruher SC,22 Oct 2008,2304
28407,Karlsruher SC,18 Oct 2008,2314
28408,Karlsruher SC,03 Oct 2008,2319
28409,Karlsruher SC,28 Sep 2008,2307
28410,Karlsruher SC,24 Sep 2008,2292
28411,Karlsruher SC,21 Sep 2008,2282
28412,Karlsruher SC,29 Aug 2008,2290
28413,Karlsruher SC,23 Aug 2008,2309
28414,Karlsruher SC,16 Aug 2008,2315
28415,Karlsruher SC,10 Aug 2008,2304
28416,Karlsruher SC,17 May 2008,2303
28417,Karlsruher SC,10 May 2008,2319
28418,Karlsruher SC,06 May 2008,2336
28419,Karlsruher SC,03 May 2008,2339
28420,Karlsruher SC,26 Apr 2008,2353
28421,Karlsruher SC,16 Apr 2008,2350
28422,Karlsruher SC,12 Apr 2008,2339
28423,Karlsruher SC,05 Apr 2008,2355
28424,Karlsruher SC,29 Mar 2008,2368
28425,Karlsruher SC,22 Mar 2008,2365
28426,Karlsruher SC,15 Mar 2008,2362
28427,Karlsruher SC,08 Mar 2008,2375
28428,Karlsruher SC,01 Mar 2008,2381
28429,Karlsruher SC,23 Feb 2008,2366
28430,Karlsruher SC,16 Feb 2008,2377
28431,Karlsruher SC,09 Feb 2008,2376
28432,Karlsruher SC,02 Feb 2008,2374
28433,Karlsruher SC,15 Dec 2007,2362
28434,Karlsruher SC,08 Dec 2007,2359
28435,Karlsruher SC,01 Dec 2007,2357
28436,Karlsruher SC,23 Nov 2007,2375
28437,Karlsruher SC,10 Nov 2007,2366
28438,Karlsruher SC,04 Nov 2007,2376
28439,Karlsruher SC,30 Oct 2007,2370
28440,Karlsruher SC,27 Oct 2007,2384
28441,Karlsruher SC,21 Oct 2007,2386
28442,Karlsruher SC,06 Oct 2007,2390
28443,Karlsruher SC,29 Sep 2007,2366
28444,Karlsruher SC,26 Sep 2007,2351
28445,Karlsruher SC,23 Sep 2007,2338
28446,Karlsruher SC,16 Sep 2007,2349
28447,Karlsruher SC,02 Sep 2007,2337
28448,Karlsruher SC,25 Aug 2007,2322
28449,Karlsruher SC,17 Aug 2007,2334
28450,Karlsruher SC,12 Aug 2007,2347
28451,Karlsruher SC,05 Aug 2007,2326
28452,Karlsruher SC,20 May 2007,2326
28453,Karlsruher SC,13 May 2007,2311
28454,Karlsruher SC,04 May 2007,2338
28455,Karlsruher SC,29 Apr 2007,2343
28456,Karlsruher SC,23 Apr 2007,2340
28457,Karlsruher SC,15 Apr 2007,2329
28458,Karlsruher SC,09 Apr 2007,2323
28459,Karlsruher SC,30 Mar 2007,2345
28460,Karlsruher SC,16 Mar 2007,2338
28461,Karlsruher SC,11 Mar 2007,2366
28462,Karlsruher SC,05 Mar 2007,2359
28463,Karlsruher SC,25 Feb 2007,2355
28464,Karlsruher SC,18 Feb 2007,2376
28465,Karlsruher SC,12 Feb 2007,2374
28466,Karlsruher SC,02 Feb 2007,2386
28467,Karlsruher SC,29 Jan 2007,2382
28468,Karlsruher SC,21 Jan 2007,2384
28469,Karlsruher SC,17 Dec 2006,2382
28470,Karlsruher SC,11 Dec 2006,2375
28471,Karlsruher SC,03 Dec 2006,2365
28472,Karlsruher SC,26 Nov 2006,2383
28473,Karlsruher SC,20 Nov 2006,2379
28474,Karlsruher SC,10 Nov 2006,2383
28475,Karlsruher SC,07 Nov 2006,2388
28476,Karlsruher SC,03 Nov 2006,2380
28477,Karlsruher SC,29 Oct 2006,2374
28478,Karlsruher SC,20 Oct 2006,2369
28479,Karlsruher SC,16 Oct 2006,2364
28480,Karlsruher SC,01 Oct 2006,2366
28481,Karlsruher SC,22 Sep 2006,2362
28482,Karlsruher SC,17 Sep 2006,2370
28483,Karlsruher SC,25 Aug 2006,2375
28484,Karlsruher SC,21 Aug 2006,2370
28485,Karlsruher SC,11 Aug 2006,2360
28486,FC Ingolstadt 04,23 Nov 2019,2214
28487,FC Ingolstadt 04,09 Nov 2019,2215
28488,FC Ingolstadt 04,02 Nov 2019,2207
28489,FC Ingolstadt 04,26 Oct 2019,2187
28490,FC Ingolstadt 04,19 Oct 2019,2182
28491,FC Ingolstadt 04,05 Oct 2019,2190
28492,FC Ingolstadt 04,30 Sep 2019,2174
28493,FC Ingolstadt 04,22 Sep 2019,2178
28494,FC Ingolstadt 04,15 Sep 2019,2194
28495,FC Ingolstadt 04,31 Aug 2019,2208
28496,FC Ingolstadt 04,23 Aug 2019,2232
28497,FC Ingolstadt 04,17 Aug 2019,2238
28498,FC Ingolstadt 04,09 Aug 2019,2228
28499,FC Ingolstadt 04,02 Aug 2019,2241
28500,FC Ingolstadt 04,30 Jul 2019,2232
28501,FC Ingolstadt 04,27 Jul 2019,2234
28502,FC Ingolstadt 04,22 Jul 2019,2227
28503,FC Ingolstadt 04,19 May 2019,2219
28504,FC Ingolstadt 04,12 May 2019,2230
28505,FC Ingolstadt 04,04 May 2019,2212
28506,FC Ingolstadt 04,26 Apr 2019,2183
28507,FC Ingolstadt 04,21 Apr 2019,2173
28508,FC Ingolstadt 04,14 Apr 2019,2152
28509,FC Ingolstadt 04,06 Apr 2019,2148
28510,FC Ingolstadt 04,31 Mar 2019,2130
28511,FC Ingolstadt 04,17 Mar 2019,2141
28512,FC Ingolstadt 04,08 Mar 2019,2148
28513,FC Ingolstadt 04,03 Mar 2019,2155
28514,FC Ingolstadt 04,23 Feb 2019,2161
28515,FC Ingolstadt 04,16 Feb 2019,2168
28516,FC Ingolstadt 04,10 Feb 2019,2157
28517,FC Ingolstadt 04,01 Feb 2019,2131
28518,FC Ingolstadt 04,29 Jan 2019,2143
28519,FC Ingolstadt 04,22 Dec 2018,2129
28520,FC Ingolstadt 04,16 Dec 2018,2140
28521,FC Ingolstadt 04,08 Dec 2018,2137
28522,FC Ingolstadt 04,01 Dec 2018,2133
28523,FC Ingolstadt 04,25 Nov 2018,2139
28524,FC Ingolstadt 04,11 Nov 2018,2151
28525,FC Ingolstadt 04,03 Nov 2018,2152
28526,FC Ingolstadt 04,28 Oct 2018,2146
28527,FC Ingolstadt 04,19 Oct 2018,2147
28528,FC Ingolstadt 04,07 Oct 2018,2166
28529,FC Ingolstadt 04,01 Oct 2018,2175
28530,FC Ingolstadt 04,25 Sep 2018,2184
28531,FC Ingolstadt 04,21 Sep 2018,2190
28532,FC Ingolstadt 04,16 Sep 2018,2203
28533,FC Ingolstadt 04,31 Aug 2018,2224
28534,FC Ingolstadt 04,25 Aug 2018,2217
28535,FC Ingolstadt 04,20 Aug 2018,2215
28536,FC Ingolstadt 04,10 Aug 2018,2224
28537,FC Ingolstadt 04,04 Aug 2018,2226
28538,FC Ingolstadt 04,13 May 2018,2237
28539,FC Ingolstadt 04,06 May 2018,2259
28540,FC Ingolstadt 04,29 Apr 2018,2241
28541,FC Ingolstadt 04,22 Apr 2018,2266
28542,FC Ingolstadt 04,15 Apr 2018,2285
28543,FC Ingolstadt 04,08 Apr 2018,2286
28544,FC Ingolstadt 04,31 Mar 2018,2290
28545,FC Ingolstadt 04,18 Mar 2018,2279
28546,FC Ingolstadt 04,10 Mar 2018,2268
28547,FC Ingolstadt 04,05 Mar 2018,2269
28548,FC Ingolstadt 04,24 Feb 2018,2285
28549,FC Ingolstadt 04,17 Feb 2018,2296
28550,FC Ingolstadt 04,11 Feb 2018,2312
28551,FC Ingolstadt 04,03 Feb 2018,2316
28552,FC Ingolstadt 04,26 Jan 2018,2306
28553,FC Ingolstadt 04,23 Jan 2018,2320
28554,FC Ingolstadt 04,19 Dec 2017,2324
28555,FC Ingolstadt 04,15 Dec 2017,2339
28556,FC Ingolstadt 04,10 Dec 2017,2328
28557,FC Ingolstadt 04,04 Dec 2017,2332
28558,FC Ingolstadt 04,25 Nov 2017,2354
28559,FC Ingolstadt 04,19 Nov 2017,2354
28560,FC Ingolstadt 04,06 Nov 2017,2346
28561,FC Ingolstadt 04,27 Oct 2017,2335
28562,FC Ingolstadt 04,24 Oct 2017,2322
28563,FC Ingolstadt 04,20 Oct 2017,2311
28564,FC Ingolstadt 04,14 Oct 2017,2300
28565,FC Ingolstadt 04,29 Sep 2017,2301
28566,FC Ingolstadt 04,24 Sep 2017,2285
28567,FC Ingolstadt 04,19 Sep 2017,2302
28568,FC Ingolstadt 04,16 Sep 2017,2308
28569,FC Ingolstadt 04,09 Sep 2017,2283
28570,FC Ingolstadt 04,25 Aug 2017,2299
28571,FC Ingolstadt 04,20 Aug 2017,2290
28572,FC Ingolstadt 04,13 Aug 2017,2315
28573,FC Ingolstadt 04,04 Aug 2017,2307
28574,FC Ingolstadt 04,29 Jul 2017,2320
28575,FC Ingolstadt 04,20 May 2017,2334
28576,FC Ingolstadt 04,13 May 2017,2331
28577,FC Ingolstadt 04,06 May 2017,2328
28578,FC Ingolstadt 04,29 Apr 2017,2326
28579,FC Ingolstadt 04,22 Apr 2017,2319
28580,FC Ingolstadt 04,15 Apr 2017,2332
28581,FC Ingolstadt 04,09 Apr 2017,2344
28582,FC Ingolstadt 04,05 Apr 2017,2338
28583,FC Ingolstadt 04,02 Apr 2017,2324
28584,FC Ingolstadt 04,17 Mar 2017,2312
28585,FC Ingolstadt 04,11 Mar 2017,2314
28586,FC Ingolstadt 04,04 Mar 2017,2312
28587,FC Ingolstadt 04,26 Feb 2017,2321
28588,FC Ingolstadt 04,18 Feb 2017,2333
28589,FC Ingolstadt 04,11 Feb 2017,2309
28590,FC Ingolstadt 04,04 Feb 2017,2312
28591,FC Ingolstadt 04,28 Jan 2017,2317
28592,FC Ingolstadt 04,21 Jan 2017,2303
28593,FC Ingolstadt 04,21 Dec 2016,2308
28594,FC Ingolstadt 04,18 Dec 2016,2319
28595,FC Ingolstadt 04,10 Dec 2016,2300
28596,FC Ingolstadt 04,03 Dec 2016,2285
28597,FC Ingolstadt 04,26 Nov 2016,2293
28598,FC Ingolstadt 04,19 Nov 2016,2290
28599,FC Ingolstadt 04,05 Nov 2016,2277
28600,FC Ingolstadt 04,29 Oct 2016,2291
28601,FC Ingolstadt 04,25 Oct 2016,2299
28602,FC Ingolstadt 04,22 Oct 2016,2310
28603,FC Ingolstadt 04,15 Oct 2016,2302
28604,FC Ingolstadt 04,01 Oct 2016,2307
28605,FC Ingolstadt 04,24 Sep 2016,2318
28606,FC Ingolstadt 04,20 Sep 2016,2324
28607,FC Ingolstadt 04,17 Sep 2016,2341
28608,FC Ingolstadt 04,10 Sep 2016,2342
28609,FC Ingolstadt 04,27 Aug 2016,2358
28610,FC Ingolstadt 04,21 Aug 2016,2355
28611,FC Ingolstadt 04,14 May 2016,2347
28612,FC Ingolstadt 04,07 May 2016,2351
28613,FC Ingolstadt 04,30 Apr 2016,2353
28614,FC Ingolstadt 04,23 Apr 2016,2362
28615,FC Ingolstadt 04,16 Apr 2016,2366
28616,FC Ingolstadt 04,09 Apr 2016,2381
28617,FC Ingolstadt 04,02 Apr 2016,2367
28618,FC Ingolstadt 04,19 Mar 2016,2344
28619,FC Ingolstadt 04,12 Mar 2016,2350
28620,FC Ingolstadt 04,05 Mar 2016,2350
28621,FC Ingolstadt 04,01 Mar 2016,2349
28622,FC Ingolstadt 04,27 Feb 2016,2349
28623,FC Ingolstadt 04,20 Feb 2016,2347
28624,FC Ingolstadt 04,13 Feb 2016,2331
28625,FC Ingolstadt 04,06 Feb 2016,2338
28626,FC Ingolstadt 04,30 Jan 2016,2326
28627,FC Ingolstadt 04,23 Jan 2016,2329
28628,FC Ingolstadt 04,19 Dec 2015,2317
28629,FC Ingolstadt 04,12 Dec 2015,2323
28630,FC Ingolstadt 04,05 Dec 2015,2325
28631,FC Ingolstadt 04,28 Nov 2015,2326
28632,FC Ingolstadt 04,22 Nov 2015,2347
28633,FC Ingolstadt 04,07 Nov 2015,2334
28634,FC Ingolstadt 04,31 Oct 2015,2326
28635,FC Ingolstadt 04,24 Oct 2015,2320
28636,FC Ingolstadt 04,18 Oct 2015,2332
28637,FC Ingolstadt 04,03 Oct 2015,2342
28638,FC Ingolstadt 04,25 Sep 2015,2325
28639,FC Ingolstadt 04,22 Sep 2015,2320
28640,FC Ingolstadt 04,19 Sep 2015,2333
28641,FC Ingolstadt 04,12 Sep 2015,2318
28642,FC Ingolstadt 04,29 Aug 2015,2310
28643,FC Ingolstadt 04,23 Aug 2015,2294
28644,FC Ingolstadt 04,15 Aug 2015,2304
28645,FC Ingolstadt 04,09 Aug 2015,2287
28646,FC Ingolstadt 04,24 May 2015,2306
28647,FC Ingolstadt 04,17 May 2015,2304
28648,FC Ingolstadt 04,10 May 2015,2296
28649,FC Ingolstadt 04,04 May 2015,2309
28650,FC Ingolstadt 04,26 Apr 2015,2313
28651,FC Ingolstadt 04,17 Apr 2015,2316
28652,FC Ingolstadt 04,10 Apr 2015,2309
28653,FC Ingolstadt 04,05 Apr 2015,2299
28654,FC Ingolstadt 04,21 Mar 2015,2289
28655,FC Ingolstadt 04,15 Mar 2015,2289
28656,FC Ingolstadt 04,06 Mar 2015,2307
28657,FC Ingolstadt 04,02 Mar 2015,2293
28658,FC Ingolstadt 04,20 Feb 2015,2299
28659,FC Ingolstadt 04,14 Feb 2015,2301
28660,FC Ingolstadt 04,06 Feb 2015,2327
28661,FC Ingolstadt 04,21 Dec 2014,2317
28662,FC Ingolstadt 04,17 Dec 2014,2317
28663,FC Ingolstadt 04,14 Dec 2014,2313
28664,FC Ingolstadt 04,07 Dec 2014,2298
28665,FC Ingolstadt 04,29 Nov 2014,2284
28666,FC Ingolstadt 04,23 Nov 2014,2272
28667,FC Ingolstadt 04,09 Nov 2014,2284
28668,FC Ingolstadt 04,31 Oct 2014,2290
28669,FC Ingolstadt 04,26 Oct 2014,2287
28670,FC Ingolstadt 04,19 Oct 2014,2278
28671,FC Ingolstadt 04,05 Oct 2014,2269
28672,FC Ingolstadt 04,27 Sep 2014,2260
28673,FC Ingolstadt 04,23 Sep 2014,2246
28674,FC Ingolstadt 04,20 Sep 2014,2252
28675,FC Ingolstadt 04,12 Sep 2014,2251
28676,FC Ingolstadt 04,31 Aug 2014,2237
28677,FC Ingolstadt 04,24 Aug 2014,2221
28678,FC Ingolstadt 04,18 Aug 2014,2202
28679,FC Ingolstadt 04,10 Aug 2014,2222
28680,FC Ingolstadt 04,02 Aug 2014,2225
28681,FC Ingolstadt 04,11 May 2014,2224
28682,FC Ingolstadt 04,04 May 2014,2217
28683,FC Ingolstadt 04,25 Apr 2014,2200
28684,FC Ingolstadt 04,20 Apr 2014,2196
28685,FC Ingolstadt 04,11 Apr 2014,2195
28686,FC Ingolstadt 04,07 Apr 2014,2206
28687,FC Ingolstadt 04,28 Mar 2014,2205
28688,FC Ingolstadt 04,25 Mar 2014,2203
28689,FC Ingolstadt 04,22 Mar 2014,2189
28690,FC Ingolstadt 04,14 Mar 2014,2185
28691,FC Ingolstadt 04,08 Mar 2014,2198
28692,FC Ingolstadt 04,02 Mar 2014,2195
28693,FC Ingolstadt 04,21 Feb 2014,2199
28694,FC Ingolstadt 04,14 Feb 2014,2182
28695,FC Ingolstadt 04,09 Feb 2014,2167
28696,FC Ingolstadt 04,23 Dec 2013,2161
28697,FC Ingolstadt 04,15 Dec 2013,2169
28698,FC Ingolstadt 04,08 Dec 2013,2169
28699,FC Ingolstadt 04,04 Dec 2013,2157
28700,FC Ingolstadt 04,30 Nov 2013,2159
28701,FC Ingolstadt 04,23 Nov 2013,2178
28702,FC Ingolstadt 04,08 Nov 2013,2160
28703,FC Ingolstadt 04,01 Nov 2013,2145
28704,FC Ingolstadt 04,25 Oct 2013,2141
28705,FC Ingolstadt 04,20 Oct 2013,2124
28706,FC Ingolstadt 04,06 Oct 2013,2133
28707,FC Ingolstadt 04,29 Sep 2013,2119
28708,FC Ingolstadt 04,25 Sep 2013,2128
28709,FC Ingolstadt 04,22 Sep 2013,2105
28710,FC Ingolstadt 04,15 Sep 2013,2115
28711,FC Ingolstadt 04,01 Sep 2013,2125
28712,FC Ingolstadt 04,23 Aug 2013,2123
28713,FC Ingolstadt 04,18 Aug 2013,2111
28714,FC Ingolstadt 04,10 Aug 2013,2116
28715,FC Ingolstadt 04,03 Aug 2013,2128
28716,FC Ingolstadt 04,26 Jul 2013,2128
28717,FC Ingolstadt 04,19 Jul 2013,2134
28718,FC Ingolstadt 04,19 May 2013,2146
28719,FC Ingolstadt 04,12 May 2013,2162
28720,FC Ingolstadt 04,04 May 2013,2149
28721,FC Ingolstadt 04,26 Apr 2013,2167
28722,FC Ingolstadt 04,19 Apr 2013,2175
28723,FC Ingolstadt 04,12 Apr 2013,2166
28724,FC Ingolstadt 04,05 Apr 2013,2161
28725,FC Ingolstadt 04,30 Mar 2013,2172
28726,FC Ingolstadt 04,17 Mar 2013,2184
28727,FC Ingolstadt 04,10 Mar 2013,2196
28728,FC Ingolstadt 04,03 Mar 2013,2187
28729,FC Ingolstadt 04,23 Feb 2013,2183
28730,FC Ingolstadt 04,16 Feb 2013,2186
28731,FC Ingolstadt 04,10 Feb 2013,2183
28732,FC Ingolstadt 04,03 Feb 2013,2202
28733,FC Ingolstadt 04,15 Dec 2012,2184
28734,FC Ingolstadt 04,09 Dec 2012,2184
28735,FC Ingolstadt 04,02 Dec 2012,2183
28736,FC Ingolstadt 04,28 Nov 2012,2190
28737,FC Ingolstadt 04,25 Nov 2012,2204
28738,FC Ingolstadt 04,17 Nov 2012,2210
28739,FC Ingolstadt 04,11 Nov 2012,2222
28740,FC Ingolstadt 04,02 Nov 2012,2214
28741,FC Ingolstadt 04,26 Oct 2012,2209
28742,FC Ingolstadt 04,19 Oct 2012,2198
28743,FC Ingolstadt 04,07 Oct 2012,2181
28744,FC Ingolstadt 04,30 Sep 2012,2179
28745,FC Ingolstadt 04,26 Sep 2012,2177
28746,FC Ingolstadt 04,23 Sep 2012,2191
28747,FC Ingolstadt 04,14 Sep 2012,2177
28748,FC Ingolstadt 04,02 Sep 2012,2168
28749,FC Ingolstadt 04,26 Aug 2012,2146
28750,FC Ingolstadt 04,19 Aug 2012,2162
28751,FC Ingolstadt 04,11 Aug 2012,2183
28752,FC Ingolstadt 04,03 Aug 2012,2178
28753,FC Ingolstadt 04,06 May 2012,2181
28754,FC Ingolstadt 04,29 Apr 2012,2193
28755,FC Ingolstadt 04,21 Apr 2012,2185
28756,FC Ingolstadt 04,15 Apr 2012,2198
28757,FC Ingolstadt 04,11 Apr 2012,2191
28758,FC Ingolstadt 04,08 Apr 2012,2184
28759,FC Ingolstadt 04,01 Apr 2012,2188
