,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX
1671,2018-01-27,RB Leipzig,Hamburger SV,1,1,1,1.5,4.2,7.0,1.48,4.4,6.75,2485,2340,1671
1672,2018-01-27,VfB Stuttgart,FC Schalke 04,0,2,2,2.89,3.25,2.5,2.85,3.3,2.5,2342,2461,1672
1673,2018-01-27,Werder Bremen,Hertha BSC,0,0,1,2.2,3.39,3.29,2.2,3.4,3.3,2440,2390,1673
1674,2018-01-28,Hannover 96,VfL Wolfsburg,0,1,2,2.29,3.39,3.1,2.3,3.3,3.2,2386,2471,1674
1675,2018-01-28,Bayer Leverkusen,1. FSV Mainz 05,2,0,0,1.39,5.0,7.5,1.4,4.75,8.0,2551,2349,1675
1676,2018-02-02,1. FC Köln,Borussia Dortmund,2,3,2,5.0,3.79,1.7,4.75,3.9,1.72,2358,2610,1676
1677,2018-02-03,1. FSV Mainz 05,Bayern München,0,2,2,10.0,5.25,1.3,10.0,5.5,1.3,2356,2726,1677
1678,2018-02-03,Borussia Mönchengladbach,RB Leipzig,0,1,2,2.5,3.39,2.79,2.45,3.5,2.8,2433,2638,1678
1679,2018-02-03,FC Schalke 04,Werder Bremen,1,2,2,1.75,3.79,4.75,1.75,3.8,4.6,2502,2492,1679
1680,2018-02-03,VfL Wolfsburg,VfB Stuttgart,1,1,1,2.25,3.29,3.29,2.25,3.4,3.25,2430,2333,1680
1681,2018-02-03,SC Freiburg,Bayer Leverkusen,0,0,1,4.0,3.79,1.85,4.2,3.6,1.87,2397,2555,1681
1682,2018-02-03,Hertha BSC,TSG 1899 Hoffenheim,1,1,1,2.62,3.29,2.75,2.6,3.5,2.65,2424,2525,1682
1683,2018-02-04,FC Augsburg,Eintracht Frankfurt,3,0,0,2.35,3.29,3.1,2.35,3.2,3.2,2429,2531,1683
1684,2018-02-04,Hamburger SV,Hannover 96,1,1,1,2.25,3.29,3.29,2.2,3.4,3.3,2320,2211,1684
1685,2018-02-09,RB Leipzig,FC Augsburg,2,0,0,1.7,3.79,5.0,1.72,3.6,4.75,2519,2335,1685
1686,2018-02-10,Bayern München,FC Schalke 04,2,1,0,1.28,6.0,9.5,1.28,5.25,10.5,2812,2461,1686
1687,2018-02-10,Borussia Dortmund,Hamburger SV,2,0,0,1.33,5.25,9.0,1.34,5.0,8.0,2578,2340,1687
1688,2018-02-10,Eintracht Frankfurt,1. FC Köln,4,2,0,1.9,3.5,4.2,1.8,3.5,4.4,2486,2289,1688
1689,2018-02-10,Hannover 96,SC Freiburg,2,1,0,2.1,3.5,3.5,2.05,3.5,3.4,2397,2414,1689
1690,2018-02-10,TSG 1899 Hoffenheim,1. FSV Mainz 05,4,2,0,1.61,4.0,5.25,1.65,3.8,5.0,2442,2349,1690
1691,2018-02-10,Bayer Leverkusen,Hertha BSC,0,2,2,1.53,4.33,6.0,1.48,4.33,6.25,2542,2390,1691
1692,2018-02-11,Werder Bremen,VfL Wolfsburg,3,1,0,2.14,3.39,3.39,2.1,3.3,3.4,2434,2471,1692
1693,2018-02-11,VfB Stuttgart,Borussia Mönchengladbach,1,0,0,2.5,3.39,2.79,2.5,3.3,2.7,2370,2534,1693
1694,2018-02-16,Hertha BSC,1. FSV Mainz 05,0,2,2,2.0,3.39,4.0,2.05,3.4,3.7,2413,2349,1694
1695,2018-02-17,VfL Wolfsburg,Bayern München,1,2,2,8.5,5.0,1.36,8.5,5.0,1.36,2415,2726,1695
1696,2018-02-17,1. FC Köln,Hannover 96,1,1,1,2.29,3.39,3.1,2.3,3.5,3.0,2374,2211,1696
1697,2018-02-17,Hamburger SV,Bayer Leverkusen,1,2,2,3.79,3.5,2.0,3.9,3.5,1.95,2308,2555,1697
1698,2018-02-17,SC Freiburg,Werder Bremen,1,0,0,2.5,3.29,2.89,2.55,3.4,2.75,2410,2492,1698
1699,2018-02-17,FC Schalke 04,TSG 1899 Hoffenheim,2,1,0,2.1,3.5,3.5,2.1,3.4,3.6,2527,2525,1699
1700,2018-02-18,FC Augsburg,VfB Stuttgart,0,1,2,2.04,3.39,3.75,2.0,3.5,3.8,2421,2333,1700
1701,2018-02-18,Borussia Mönchengladbach,Borussia Dortmund,0,1,2,3.0,3.6,2.29,3.0,3.5,2.3,2437,2610,1701
1702,2018-02-19,Eintracht Frankfurt,RB Leipzig,2,1,0,2.5,3.39,2.79,2.55,3.4,2.75,2473,2638,1702
1703,2018-02-23,1. FSV Mainz 05,VfL Wolfsburg,1,1,1,2.14,3.39,3.5,2.2,3.4,3.3,2367,2471,1703
1704,2018-02-24,Bayern München,Hertha BSC,0,0,1,1.16,7.5,17.0,1.16,7.75,16.0,2811,2390,1704
1705,2018-02-24,Hannover 96,Borussia Mönchengladbach,0,1,2,2.62,3.39,2.7,2.65,3.4,2.65,2378,2534,1705
1706,2018-02-24,TSG 1899 Hoffenheim,SC Freiburg,1,1,1,1.66,4.2,4.75,1.67,4.1,4.75,2457,2414,1706
1707,2018-02-24,VfB Stuttgart,Eintracht Frankfurt,1,0,0,2.37,3.2,3.25,2.4,3.2,3.1,2395,2531,1707
1708,2018-02-24,Werder Bremen,Hamburger SV,1,0,0,1.83,3.6,4.5,1.83,3.6,4.4,2441,2340,1708
1709,2018-02-25,Bayer Leverkusen,FC Schalke 04,0,2,2,1.9,3.6,4.0,1.9,3.6,4.1,2532,2461,1709
1710,2018-02-25,RB Leipzig,1. FC Köln,1,2,2,1.55,4.0,6.5,1.5,4.1,7.0,2478,2289,1710
1711,2018-02-26,Borussia Dortmund,FC Augsburg,1,1,1,1.44,4.5,7.0,1.45,4.6,7.0,2576,2335,1711
1712,2018-03-02,Borussia Mönchengladbach,Werder Bremen,2,2,1,1.95,3.5,4.0,1.95,3.6,3.9,2426,2492,1712
1713,2018-03-03,Eintracht Frankfurt,Hannover 96,1,0,0,1.75,3.6,5.0,1.75,3.7,4.75,2473,2211,1713
1714,2018-03-03,Hamburger SV,1. FSV Mainz 05,0,0,1,2.25,3.29,3.39,2.3,3.25,3.3,2306,2349,1714
1715,2018-03-03,RB Leipzig,Borussia Dortmund,1,1,1,2.39,3.5,2.87,2.5,3.6,2.7,2488,2610,1715
1716,2018-03-03,FC Schalke 04,Hertha BSC,1,0,0,1.66,3.6,6.0,1.62,3.8,5.75,2541,2390,1716
1717,2018-03-03,VfL Wolfsburg,Bayer Leverkusen,1,2,2,3.29,3.39,2.2,3.4,3.4,2.15,2392,2555,1717
1718,2018-03-03,FC Augsburg,TSG 1899 Hoffenheim,0,2,2,2.89,3.39,2.45,2.7,3.4,2.6,2420,2525,1718
1719,2018-03-04,1. FC Köln,VfB Stuttgart,2,3,2,2.45,3.25,3.0,2.4,3.4,2.95,2351,2333,1719
1720,2018-03-04,SC Freiburg,Bayern München,0,4,2,10.0,5.5,1.3,9.5,5.25,1.33,2406,2726,1720
1721,2018-03-09,1. FSV Mainz 05,FC Schalke 04,0,1,2,3.6,3.29,2.1,3.7,3.3,2.1,2349,2461,1721
1722,2018-03-10,Bayern München,Hamburger SV,6,0,0,1.12,9.0,21.0,1.12,9.0,21.0,2817,2340,1722
1723,2018-03-10,Hannover 96,FC Augsburg,1,3,2,2.14,3.39,3.39,2.2,3.4,3.3,2357,2335,1723
1724,2018-03-10,Hertha BSC,SC Freiburg,0,0,1,2.1,3.25,3.79,2.1,3.3,3.7,2414,2414,1724
1725,2018-03-10,TSG 1899 Hoffenheim,VfL Wolfsburg,3,0,0,1.66,4.0,5.0,1.7,3.8,5.0,2470,2471,1725
1726,2018-03-10,Bayer Leverkusen,Borussia Mönchengladbach,2,0,0,1.7,3.89,5.0,1.72,3.9,4.75,2520,2534,1726
1727,2018-03-11,Borussia Dortmund,Eintracht Frankfurt,3,2,0,1.75,3.6,5.0,1.78,3.7,4.5,2564,2531,1727
1728,2018-03-11,VfB Stuttgart,RB Leipzig,0,0,1,2.62,3.39,2.62,2.8,3.3,2.55,2409,2638,1728
1729,2018-03-12,Werder Bremen,1. FC Köln,3,1,0,1.83,3.75,4.2,1.8,3.75,4.4,2468,2289,1729
1730,2018-03-16,SC Freiburg,VfB Stuttgart,1,2,2,2.62,3.2,2.79,2.7,3.0,2.85,2386,2333,1730
1731,2018-03-17,Hamburger SV,Hertha BSC,1,2,2,2.54,3.0,3.0,2.5,3.1,3.1,2301,2390,1731
1732,2018-03-17,FC Augsburg,Werder Bremen,1,3,2,2.5,3.1,3.1,2.35,3.3,3.1,2409,2492,1732
1733,2018-03-17,Eintracht Frankfurt,1. FSV Mainz 05,3,0,0,1.61,3.79,6.0,1.67,3.75,5.5,2473,2349,1733
1734,2018-03-17,Borussia Mönchengladbach,TSG 1899 Hoffenheim,3,3,1,2.75,3.39,2.54,2.7,3.4,2.6,2425,2525,1734
1735,2018-03-17,VfL Wolfsburg,FC Schalke 04,0,1,2,3.5,3.25,2.2,3.6,3.3,2.15,2386,2461,1735
1736,2018-03-18,Borussia Dortmund,Hannover 96,1,0,0,1.44,4.75,7.0,1.44,4.75,7.0,2560,2211,1736
1737,2018-03-18,1. FC Köln,Bayer Leverkusen,2,0,0,5.0,3.75,1.72,4.5,3.7,1.78,2357,2555,1737
1738,2018-03-18,RB Leipzig,Bayern München,2,1,0,5.0,4.33,1.6,5.25,4.1,1.62,2514,2726,1738
1739,2018-03-31,Bayern München,Borussia Dortmund,6,0,0,1.36,5.0,8.0,1.36,5.0,7.25,2812,2610,1739
1740,2018-03-31,Hannover 96,RB Leipzig,2,3,2,3.89,3.6,1.95,3.75,3.4,1.95,2362,2638,1740
1741,2018-03-31,Hertha BSC,VfL Wolfsburg,0,0,1,2.04,3.29,3.6,2.05,3.25,3.6,2403,2471,1741
1742,2018-03-31,TSG 1899 Hoffenheim,1. FC Köln,6,0,0,1.53,4.5,5.75,1.5,4.5,5.5,2487,2289,1742
1743,2018-03-31,Bayer Leverkusen,FC Augsburg,0,0,1,1.44,4.5,6.5,1.5,4.2,6.0,2537,2335,1743
1744,2018-03-31,FC Schalke 04,SC Freiburg,2,0,0,1.55,3.79,6.5,1.55,3.9,6.0,2539,2414,1744
1745,2018-03-31,VfB Stuttgart,Hamburger SV,1,1,1,1.72,3.6,4.75,1.78,3.6,4.33,2396,2340,1745
1746,2018-04-01,1. FSV Mainz 05,Borussia Mönchengladbach,0,0,1,2.45,3.39,2.75,2.5,3.3,2.7,2352,2534,1746
1747,2018-04-01,Werder Bremen,Eintracht Frankfurt,2,1,0,2.37,3.25,3.0,2.35,3.25,2.95,2464,2531,1747
1748,2018-04-06,Hannover 96,Werder Bremen,2,1,0,2.89,3.5,2.37,3.0,3.4,2.35,2365,2492,1748
1749,2018-04-07,Borussia Mönchengladbach,Hertha BSC,2,1,0,1.7,3.5,5.75,1.85,3.6,4.33,2431,2390,1749
1750,2018-04-07,SC Freiburg,VfL Wolfsburg,0,2,2,2.5,3.1,3.1,2.55,3.0,3.1,2354,2471,1750
1751,2018-04-07,FC Augsburg,Bayern München,1,4,2,6.5,4.33,1.5,6.75,4.25,1.5,2406,2726,1751
1752,2018-04-07,Hamburger SV,FC Schalke 04,3,2,0,4.33,3.39,1.9,4.0,3.3,2.0,2311,2461,1752
1753,2018-04-07,1. FC Köln,1. FSV Mainz 05,1,1,1,2.0,3.5,3.75,2.1,3.5,3.5,2347,2349,1753
1754,2018-04-08,Borussia Dortmund,VfB Stuttgart,3,0,0,1.61,4.0,5.5,1.6,4.0,5.75,2554,2333,1754
1755,2018-04-08,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,1,1,2.39,3.39,3.0,2.55,3.3,2.8,2459,2525,1755
1756,2018-04-09,RB Leipzig,Bayer Leverkusen,1,4,2,2.29,3.5,3.0,2.2,3.6,3.1,2479,2555,1756
1757,2018-04-13,VfL Wolfsburg,FC Augsburg,0,0,1,2.14,3.29,3.6,2.1,3.3,3.7,2388,2335,1757
1758,2018-04-14,Bayern München,Borussia Mönchengladbach,5,1,0,1.33,5.75,8.0,1.3,5.75,9.0,2821,2534,1758
1759,2018-04-14,Hertha BSC,1. FC Köln,2,1,0,1.95,3.6,3.79,2.05,3.4,3.8,2436,2289,1759
1760,2018-04-14,TSG 1899 Hoffenheim,Hamburger SV,2,0,0,1.5,4.33,6.5,1.48,4.6,6.25,2515,2340,1760
1761,2018-04-14,Bayer Leverkusen,Eintracht Frankfurt,4,1,0,1.8,3.79,4.33,1.75,3.75,4.75,2540,2531,1761
1762,2018-04-14,VfB Stuttgart,Hannover 96,1,1,1,1.9,3.6,4.0,1.85,3.5,4.4,2409,2211,1762
1763,2018-04-15,FC Schalke 04,Borussia Dortmund,2,0,0,2.54,3.39,2.7,2.5,3.5,2.75,2538,2610,1763
1764,2018-04-15,Werder Bremen,RB Leipzig,1,1,1,2.79,3.5,2.45,2.85,3.4,2.45,2447,2638,1764
1765,2018-04-16,1. FSV Mainz 05,SC Freiburg,2,0,0,2.29,3.29,3.2,2.25,3.3,3.3,2354,2414,1765
1766,2018-04-20,Borussia Mönchengladbach,VfL Wolfsburg,3,0,0,1.8,3.79,4.5,1.8,3.7,4.5,2450,2471,1766
1767,2018-04-21,Hamburger SV,SC Freiburg,1,0,0,2.04,3.39,3.75,2.05,3.3,3.8,2343,2414,1767
1768,2018-04-21,Borussia Dortmund,Bayer Leverkusen,4,0,0,2.29,3.5,3.0,2.3,3.5,3.0,2570,2555,1768
1769,2018-04-21,VfB Stuttgart,Werder Bremen,2,0,0,2.39,3.29,3.0,2.4,3.4,2.95,2425,2492,1769
1770,2018-04-21,Eintracht Frankfurt,Hertha BSC,0,3,2,1.95,3.39,4.2,1.91,3.5,4.1,2446,2390,1770
1771,2018-04-21,Hannover 96,Bayern München,0,3,2,6.25,4.59,1.44,5.5,4.6,1.53,2355,2726,1771
1772,2018-04-21,RB Leipzig,TSG 1899 Hoffenheim,2,5,2,2.04,3.75,3.39,2.05,3.9,3.25,2437,2525,1772
1773,2018-04-22,FC Augsburg,1. FSV Mainz 05,2,0,0,2.2,3.29,3.39,2.2,3.25,3.5,2420,2349,1773
1774,2018-04-22,1. FC Köln,FC Schalke 04,2,2,1,3.75,3.5,2.0,3.9,3.6,1.95,2342,2461,1774
1775,2018-04-27,TSG 1899 Hoffenheim,Hannover 96,3,1,0,1.28,6.0,9.5,1.3,5.75,9.0,2505,2211,1775
1776,2018-04-28,Bayern München,Eintracht Frankfurt,4,1,0,1.6,4.33,5.25,1.62,4.2,5.25,2814,2531,1776
1777,2018-04-28,SC Freiburg,1. FC Köln,3,2,0,2.1,3.39,3.6,2.05,3.5,3.6,2344,2289,1777
1778,2018-04-28,Hertha BSC,FC Augsburg,2,2,1,2.04,3.25,3.79,2.15,3.3,3.6,2417,2335,1778
1779,2018-04-28,Bayer Leverkusen,VfB Stuttgart,0,1,2,1.39,4.75,8.0,1.42,4.75,7.5,2506,2333,1779
1780,2018-04-28,FC Schalke 04,Borussia Mönchengladbach,1,1,1,1.85,3.6,4.2,1.87,3.5,4.33,2539,2534,1780
1781,2018-04-28,VfL Wolfsburg,Hamburger SV,1,3,2,2.2,3.39,3.29,2.2,3.25,3.5,2355,2340,1781
1782,2018-04-29,1. FSV Mainz 05,RB Leipzig,3,0,0,3.75,3.39,2.04,3.3,3.5,2.15,2394,2638,1782
1783,2018-04-29,Werder Bremen,Borussia Dortmund,1,1,1,3.79,3.75,1.9,3.75,3.7,1.95,2449,2610,1783
1784,2018-05-05,Werder Bremen,Bayer Leverkusen,0,0,1,3.79,4.0,1.85,3.9,3.7,1.91,2460,2555,1784
1785,2018-05-05,VfB Stuttgart,TSG 1899 Hoffenheim,2,0,0,3.1,3.75,2.14,3.25,3.6,2.15,2478,2525,1785
1786,2018-05-05,RB Leipzig,VfL Wolfsburg,4,1,0,1.61,4.0,5.5,1.62,4.2,5.25,2473,2471,1786
1787,2018-05-05,Hannover 96,Hertha BSC,3,1,0,2.7,3.39,2.62,2.7,3.4,2.6,2366,2390,1787
1788,2018-05-05,1. FC Köln,Bayern München,1,3,2,11.0,6.5,1.25,9.25,6.25,1.28,2324,2726,1788
1789,2018-05-05,Borussia Dortmund,1. FSV Mainz 05,1,2,2,1.3,5.5,10.0,1.3,5.5,9.75,2537,2349,1789
1790,2018-05-05,FC Augsburg,FC Schalke 04,1,2,2,3.6,3.29,2.1,3.4,3.4,2.15,2394,2461,1790
1791,2018-05-05,Borussia Mönchengladbach,SC Freiburg,3,1,0,1.8,3.6,4.75,1.8,3.7,4.4,2446,2414,1791
1792,2018-05-05,Eintracht Frankfurt,Hamburger SV,3,0,0,1.95,3.5,4.0,1.95,3.8,3.7,2450,2340,1792
1793,2018-05-12,Bayern München,VfB Stuttgart,1,4,2,1.16,8.0,15.0,1.2,7.25,12.0,2753,2333,1793
1794,2018-05-12,SC Freiburg,FC Augsburg,2,0,0,1.95,3.39,4.0,2.0,3.4,3.9,2365,2335,1794
1795,2018-05-12,Hamburger SV,Borussia Mönchengladbach,2,1,0,2.29,3.5,3.0,2.25,3.8,2.9,2320,2534,1795
1796,2018-05-12,Hertha BSC,RB Leipzig,2,6,2,4.2,3.75,1.85,4.2,3.9,1.8,2400,2638,1796
1797,2018-05-12,TSG 1899 Hoffenheim,Borussia Dortmund,3,1,0,2.2,3.79,3.0,2.2,3.8,3.0,2527,2610,1797
1798,2018-05-12,Bayer Leverkusen,Hannover 96,3,2,0,1.19,7.0,13.0,1.22,7.25,10.5,2512,2211,1798
1799,2018-05-12,1. FSV Mainz 05,Werder Bremen,1,2,2,2.29,3.6,3.0,2.35,3.6,2.9,2391,2492,1799
1800,2018-05-12,FC Schalke 04,Eintracht Frankfurt,1,0,0,2.29,3.5,3.0,2.45,3.4,2.9,2549,2531,1800
1801,2018-05-12,VfL Wolfsburg,1. FC Köln,4,1,0,1.64,4.0,5.25,1.65,4.1,5.0,2381,2289,1801
1802,2018-08-24,Bayern München,TSG 1899 Hoffenheim,3,1,0,1.2,7.5,12.0,1.2,7.5,11.5,2765,2525,1802
1803,2018-08-25,Fortuna Düsseldorf,FC Augsburg,1,2,2,2.37,3.25,3.0,2.4,3.3,3.0,2283,2335,1803
1804,2018-08-25,SC Freiburg,Eintracht Frankfurt,0,2,2,2.3,3.3,3.25,2.35,3.2,3.2,2345,2531,1804
1805,2018-08-25,Hertha BSC,1. FC Nürnberg,1,0,0,2.04,3.4,3.75,2.05,3.4,3.7,2430,2196,1805
1806,2018-08-25,Borussia Mönchengladbach,Bayer Leverkusen,2,0,0,2.8,3.5,2.45,2.85,3.5,2.4,2462,2555,1806
1807,2018-08-25,Werder Bremen,Hannover 96,1,1,1,1.85,3.6,4.0,1.87,3.75,4.0,2473,2211,1807
1808,2018-08-25,VfL Wolfsburg,FC Schalke 04,2,1,0,3.1,3.3,2.37,3.0,3.3,2.4,2429,2461,1808
1809,2018-08-26,Borussia Dortmund,RB Leipzig,4,1,0,1.72,3.8,4.75,1.75,3.8,4.6,2550,2638,1809
1810,2018-08-26,1. FSV Mainz 05,VfB Stuttgart,1,0,0,2.7,3.25,2.7,2.8,3.25,2.6,2401,2333,1810
1811,2018-08-31,Hannover 96,Borussia Dortmund,0,0,1,5.5,4.33,1.57,5.5,4.33,1.57,2383,2610,1811
1812,2018-09-01,FC Augsburg,Borussia Mönchengladbach,1,1,1,2.62,3.4,2.7,2.65,3.4,2.65,2394,2534,1812
1813,2018-09-01,VfB Stuttgart,Bayern München,0,3,2,11.0,5.5,1.28,11.0,5.25,1.3,2432,2726,1813
1814,2018-09-01,Eintracht Frankfurt,Werder Bremen,1,2,2,2.4,3.5,2.9,2.45,3.4,2.85,2450,2492,1814
1815,2018-09-01,Bayer Leverkusen,VfL Wolfsburg,1,3,2,1.61,4.33,5.0,1.65,3.9,5.25,2470,2471,1815
1816,2018-09-01,TSG 1899 Hoffenheim,SC Freiburg,3,1,0,1.55,4.0,6.5,1.6,4.1,5.5,2512,2414,1816
1817,2018-09-01,1. FC Nürnberg,1. FSV Mainz 05,1,1,1,2.37,3.3,3.1,2.35,3.3,3.1,2311,2349,1817
1818,2018-09-02,RB Leipzig,Fortuna Düsseldorf,1,1,1,1.4,4.75,8.0,1.42,4.75,7.5,2464,2380,1818
1819,2018-09-02,FC Schalke 04,Hertha BSC,0,2,2,1.75,3.6,5.0,1.78,3.5,5.0,2501,2390,1819
1820,2018-09-14,Borussia Dortmund,Eintracht Frankfurt,3,1,0,1.4,5.0,7.5,1.44,4.75,7.0,2560,2531,1820
1821,2018-09-15,1. FSV Mainz 05,FC Augsburg,2,1,0,2.54,3.25,2.87,2.6,3.1,2.9,2403,2335,1821
1822,2018-09-15,Borussia Mönchengladbach,FC Schalke 04,2,1,0,2.37,3.4,3.0,2.4,3.3,3.0,2458,2461,1822
1823,2018-09-15,RB Leipzig,Hannover 96,3,2,0,1.53,4.33,5.5,1.53,4.5,5.75,2451,2211,1823
1824,2018-09-15,VfL Wolfsburg,Hertha BSC,2,2,1,2.1,3.25,3.75,2.1,3.2,3.8,2406,2390,1824
1825,2018-09-15,Bayern München,Bayer Leverkusen,3,1,0,1.2,7.0,13.0,1.22,6.75,12.5,2773,2555,1825
1826,2018-09-15,Fortuna Düsseldorf,TSG 1899 Hoffenheim,2,1,0,4.0,3.6,1.9,3.9,3.7,1.91,2305,2525,1826
1827,2018-09-16,SC Freiburg,VfB Stuttgart,3,3,1,2.62,3.25,2.75,2.55,3.2,2.9,2367,2333,1827
1828,2018-09-16,Werder Bremen,1. FC Nürnberg,1,1,1,1.66,4.0,5.0,1.67,4.0,5.0,2477,2196,1828
1829,2018-09-21,VfB Stuttgart,Fortuna Düsseldorf,0,0,1,1.72,3.6,5.25,1.72,3.7,5.0,2414,2380,1829
1830,2018-09-22,FC Augsburg,Werder Bremen,2,3,2,2.5,3.25,2.9,2.45,3.4,2.85,2393,2492,1830
1831,2018-09-22,Hertha BSC,Borussia Mönchengladbach,4,2,0,2.37,3.3,3.1,2.5,3.3,2.9,2435,2534,1831
1832,2018-09-22,TSG 1899 Hoffenheim,Borussia Dortmund,1,1,1,2.62,3.75,2.4,2.7,3.5,2.55,2525,2610,1832
1833,2018-09-22,1. FC Nürnberg,Hannover 96,2,0,0,2.5,3.25,2.9,2.45,3.4,2.85,2319,2211,1833
1834,2018-09-22,FC Schalke 04,Bayern München,0,2,2,8.0,4.5,1.4,8.5,5.0,1.36,2481,2726,1834
1835,2018-09-22,VfL Wolfsburg,SC Freiburg,1,3,2,1.72,3.6,5.25,1.7,3.8,5.0,2407,2414,1835
1836,2018-09-23,Bayer Leverkusen,1. FSV Mainz 05,1,0,0,1.57,4.33,5.5,1.57,4.25,5.5,2493,2349,1836
1837,2018-09-23,Eintracht Frankfurt,RB Leipzig,1,1,1,2.9,3.4,2.35,3.1,3.4,2.3,2447,2638,1837
1838,2018-09-25,SC Freiburg,FC Schalke 04,1,0,0,3.5,3.2,2.14,3.4,3.3,2.2,2365,2461,1838
1839,2018-09-25,Bayern München,FC Augsburg,1,1,1,1.1,10.0,23.0,1.11,9.5,21.0,2745,2335,1839
1840,2018-09-25,Hannover 96,TSG 1899 Hoffenheim,1,3,2,3.5,3.6,2.04,3.4,3.75,2.05,2343,2525,1840
1841,2018-09-25,Werder Bremen,Hertha BSC,3,1,0,2.0,3.5,3.8,2.1,3.5,3.5,2477,2390,1841
1842,2018-09-26,Borussia Dortmund,1. FC Nürnberg,7,0,0,1.3,5.5,10.0,1.3,5.25,11.0,2584,2196,1842
1843,2018-09-26,Fortuna Düsseldorf,Bayer Leverkusen,1,2,2,3.75,3.75,1.95,3.9,3.7,1.91,2282,2555,1843
1844,2018-09-26,1. FSV Mainz 05,VfL Wolfsburg,0,0,1,2.6,3.25,2.8,2.6,3.4,2.7,2394,2471,1844
1845,2018-09-26,Borussia Mönchengladbach,Eintracht Frankfurt,3,1,0,1.75,3.8,4.75,1.78,3.75,4.5,2471,2531,1845
1846,2018-09-26,RB Leipzig,VfB Stuttgart,2,0,0,1.72,3.8,4.75,1.72,3.7,5.0,2480,2333,1846
1847,2018-09-28,Hertha BSC,Bayern München,2,0,0,10.0,5.75,1.28,9.75,5.75,1.3,2460,2726,1847
1848,2018-09-29,Bayer Leverkusen,Borussia Dortmund,2,4,2,2.8,3.5,2.4,2.8,3.5,2.45,2477,2610,1848
1849,2018-09-29,1. FC Nürnberg,Fortuna Düsseldorf,3,0,0,2.14,3.4,3.4,2.05,3.4,3.7,2321,2380,1849
1850,2018-09-29,FC Schalke 04,1. FSV Mainz 05,1,0,0,1.64,3.75,5.5,1.65,3.8,5.5,2488,2349,1850
1851,2018-09-29,VfB Stuttgart,Werder Bremen,2,1,0,2.7,3.25,2.7,2.65,3.4,2.65,2409,2492,1851
1852,2018-09-29,VfL Wolfsburg,Borussia Mönchengladbach,2,2,1,2.3,3.4,3.1,2.35,3.4,3.0,2397,2534,1852
1853,2018-09-29,TSG 1899 Hoffenheim,RB Leipzig,1,2,2,2.04,3.75,3.4,2.1,3.75,3.25,2505,2638,1853
1854,2018-09-30,FC Augsburg,SC Freiburg,4,1,0,1.9,3.4,4.33,1.95,3.4,4.1,2404,2414,1854
1855,2018-09-30,Eintracht Frankfurt,Hannover 96,4,1,0,1.9,3.6,4.0,2.0,3.5,3.75,2477,2211,1855
1856,2018-10-05,Werder Bremen,VfL Wolfsburg,2,0,0,1.95,3.5,4.0,2.05,3.4,3.7,2506,2471,1856
1857,2018-10-06,Fortuna Düsseldorf,FC Schalke 04,0,2,2,3.6,3.4,2.1,3.6,3.5,2.05,2264,2461,1857
1858,2018-10-06,Hannover 96,VfB Stuttgart,3,1,0,2.5,3.3,2.87,2.45,3.4,2.85,2365,2333,1858
1859,2018-10-06,1. FSV Mainz 05,Hertha BSC,0,0,1,2.7,3.2,2.7,2.8,3.2,2.6,2383,2390,1859
1860,2018-10-06,Bayern München,Borussia Mönchengladbach,0,3,2,1.2,7.0,13.0,1.22,7.0,11.5,2710,2534,1860
1861,2018-10-06,Borussia Dortmund,FC Augsburg,4,3,0,1.44,4.75,7.0,1.48,4.6,6.5,2603,2335,1861
1862,2018-10-07,SC Freiburg,Bayer Leverkusen,0,0,1,3.4,3.4,2.14,3.4,3.4,2.15,2371,2555,1862
1863,2018-10-07,RB Leipzig,1. FC Nürnberg,6,0,0,1.44,4.75,7.0,1.45,4.75,6.5,2498,2196,1863
1864,2018-10-07,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,2,2,1.72,3.8,4.75,1.72,3.9,4.75,2502,2531,1864
1865,2018-10-19,Eintracht Frankfurt,Fortuna Düsseldorf,7,1,0,1.61,3.8,5.75,1.65,4.0,5.25,2496,2380,1865
1866,2018-10-20,1. FC Nürnberg,TSG 1899 Hoffenheim,1,3,2,3.75,3.8,1.9,3.8,3.8,1.91,2315,2525,1866
1867,2018-10-20,FC Schalke 04,Werder Bremen,0,2,2,2.04,3.4,3.75,2.05,3.5,3.6,2478,2492,1867
1868,2018-10-20,VfB Stuttgart,Borussia Dortmund,0,4,2,4.2,3.75,1.83,4.33,3.8,1.8,2382,2610,1868
1869,2018-10-20,VfL Wolfsburg,Bayern München,1,3,2,8.5,5.0,1.36,8.5,5.0,1.36,2407,2726,1869
1870,2018-10-20,FC Augsburg,RB Leipzig,0,0,1,3.0,3.5,2.3,3.1,3.5,2.25,2417,2638,1870
1871,2018-10-20,Bayer Leverkusen,Hannover 96,2,2,1,1.5,4.33,6.5,1.53,4.4,6.0,2472,2211,1871
1872,2018-10-21,Hertha BSC,SC Freiburg,1,1,1,1.85,3.6,4.33,1.87,3.6,4.2,2462,2414,1872
1873,2018-10-21,Borussia Mönchengladbach,1. FSV Mainz 05,4,0,0,1.61,4.33,5.0,1.6,4.2,5.25,2496,2349,1873
