,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,H_ELO,A_ELO
4475,2011-02-12,FC Schalke 04,SC Freiburg,1,0,0,0,0,1,20,3,7.0,1.0,7,22,12,0,2,2,0,0,1.67,3.75,5.0,1.65,3.7,4.9,10/11,2461,2414
4476,2011-02-12,FC St. Pauli,Borussia Mönchengladbach,3,1,0,1,1,1,23,7,9.0,2.0,14,15,9,1,1,1,0,1,2.0,3.5,3.6,2.1,3.45,3.15,10/11,2194,2534
4477,2011-02-12,VfB Stuttgart,1. FC Nürnberg,1,4,2,1,2,2,10,20,5.0,10.0,10,21,3,7,3,1,0,0,1.73,3.6,4.75,1.8,3.5,4.15,10/11,2333,2196
4478,2011-02-12,VfL Wolfsburg,Hamburger SV,0,1,2,0,1,2,8,9,1.0,4.0,25,15,5,5,4,1,0,0,2.5,3.3,2.75,2.45,3.3,2.7,10/11,2471,2340
4479,2011-02-13,1. FC Köln,1. FSV Mainz 05,4,2,0,2,1,0,15,9,9.0,4.0,20,17,5,1,2,1,0,0,2.4,3.3,2.9,2.35,3.3,2.85,10/11,2289,2349
4480,2011-02-13,Werder Bremen,Hannover 96,1,1,1,0,1,2,13,6,5.0,4.0,18,21,11,3,0,3,0,0,1.73,3.75,4.5,1.75,3.6,4.3,10/11,2492,2211
4481,2011-02-16,Hamburger SV,FC St. Pauli,0,1,2,0,0,1,22,5,6.0,3.0,15,19,11,5,4,2,0,0,1.62,3.75,5.5,1.6,3.9,5.0,10/11,2340,2194
4482,2011-02-18,1. FC Nürnberg,Eintracht Frankfurt,3,0,0,0,0,1,16,3,7.0,1.0,13,21,8,1,2,2,0,0,1.91,3.6,3.8,1.9,3.5,3.7,10/11,2196,2531
4483,2011-02-19,Borussia Dortmund,FC St. Pauli,2,0,0,1,0,0,25,3,12.0,1.0,16,14,8,1,1,2,0,0,1.25,5.5,12.0,1.3,5.3,8.0,10/11,2610,2194
4484,2011-02-19,SC Freiburg,VfL Wolfsburg,2,1,0,1,1,1,14,18,5.0,8.0,14,12,7,9,3,0,0,0,2.5,3.3,2.75,2.5,3.4,2.6,10/11,2414,2471
4485,2011-02-19,Hamburger SV,Werder Bremen,4,0,0,1,0,0,14,8,6.0,2.0,21,19,6,3,3,3,0,0,1.91,3.6,3.75,1.88,3.4,3.9,10/11,2340,2492
4486,2011-02-19,Hannover 96,1. FC Kaiserslautern,3,0,0,2,0,0,12,10,5.0,4.0,12,14,7,6,1,1,0,0,2.0,3.5,3.6,2.05,3.5,3.25,10/11,2211,2076
4487,2011-02-19,TSG 1899 Hoffenheim,1. FC Köln,1,1,1,0,0,1,17,8,4.0,2.0,20,21,4,1,2,5,0,0,1.75,3.7,4.5,1.85,3.6,3.8,10/11,2525,2289
4488,2011-02-19,1. FSV Mainz 05,Bayern München,1,3,2,0,1,2,18,19,7.0,9.0,18,13,4,11,2,1,0,0,5.0,4.0,1.62,5.0,3.9,1.6,10/11,2349,2726
4489,2011-02-20,Bayer Leverkusen,VfB Stuttgart,4,2,0,2,1,0,18,11,7.0,4.0,11,12,6,4,1,2,0,0,1.62,4.0,5.0,1.57,4.0,5.1,10/11,2555,2333
4490,2011-02-20,Borussia Mönchengladbach,FC Schalke 04,2,1,0,2,1,0,13,4,7.0,1.0,19,17,3,0,0,0,0,0,3.4,3.4,2.1,3.1,3.55,2.1,10/11,2534,2461
4491,2011-02-25,VfL Wolfsburg,Borussia Mönchengladbach,2,1,0,2,0,0,15,14,6.0,6.0,17,25,5,3,4,3,0,0,1.8,3.75,4.2,1.88,3.6,3.7,10/11,2471,2534
4492,2011-02-26,Bayern München,Borussia Dortmund,1,3,2,1,2,2,14,16,4.0,5.0,10,11,10,4,2,3,0,0,1.73,3.6,4.75,1.83,3.6,3.9,10/11,2726,2610
4493,2011-02-26,1. FC Köln,SC Freiburg,1,0,0,0,0,1,22,12,6.0,1.0,12,20,8,5,2,3,0,0,2.25,3.25,3.2,2.1,3.4,3.2,10/11,2289,2414
4494,2011-02-26,TSG 1899 Hoffenheim,1. FSV Mainz 05,1,2,2,0,1,2,13,10,4.0,7.0,18,23,6,4,1,0,0,0,2.0,3.4,3.75,2.05,3.3,3.5,10/11,2525,2349
4495,2011-02-26,1. FC Kaiserslautern,Hamburger SV,1,1,1,1,0,0,16,16,8.0,5.0,17,10,4,3,3,0,0,0,3.1,3.4,2.25,2.9,3.4,2.25,10/11,2076,2340
4496,2011-02-26,FC Schalke 04,1. FC Nürnberg,1,1,1,0,1,2,16,16,8.0,4.0,13,17,10,3,1,3,0,0,1.83,3.5,4.33,1.83,3.5,4.0,10/11,2461,2196
4497,2011-02-26,FC St. Pauli,Hannover 96,0,1,2,0,0,1,7,8,1.0,5.0,20,21,3,5,0,2,0,0,2.3,3.5,2.88,2.4,3.4,2.7,10/11,2194,2211
4498,2011-02-27,Eintracht Frankfurt,VfB Stuttgart,0,2,2,0,0,1,30,11,5.0,6.0,19,13,13,3,2,1,0,1,2.5,3.3,2.75,2.5,3.45,2.55,10/11,2531,2333
4499,2011-02-27,Werder Bremen,Bayer Leverkusen,2,2,1,0,1,2,9,17,6.0,6.0,19,11,2,6,2,1,0,1,3.1,3.4,2.25,2.75,3.55,2.3,10/11,2492,2555
4500,2011-03-04,Borussia Dortmund,1. FC Köln,1,0,0,1,0,0,24,7,8.0,1.0,19,18,10,3,0,3,0,0,1.33,5.0,9.0,1.3,5.3,8.0,10/11,2610,2289
4501,2011-03-05,Eintracht Frankfurt,1. FC Kaiserslautern,0,0,1,0,0,1,6,9,0.0,2.0,10,22,2,5,4,3,0,0,2.3,3.4,3.0,2.15,3.4,3.1,10/11,2531,2076
4502,2011-03-05,Hannover 96,Bayern München,3,1,0,1,0,0,13,12,7.0,6.0,24,9,2,2,3,1,0,1,5.0,3.75,1.67,4.6,3.9,1.65,10/11,2211,2726
4503,2011-03-05,Bayer Leverkusen,VfL Wolfsburg,3,0,0,3,0,0,14,9,9.0,1.0,19,15,7,2,0,4,0,0,1.57,4.0,5.5,1.6,3.9,5.0,10/11,2555,2471
4504,2011-03-05,Borussia Mönchengladbach,TSG 1899 Hoffenheim,2,0,0,0,0,1,13,9,6.0,0.0,17,30,8,4,1,4,0,0,2.6,3.4,2.6,2.5,3.55,2.5,10/11,2534,2525
4505,2011-03-05,1. FC Nürnberg,FC St. Pauli,5,0,0,3,0,0,20,4,7.0,1.0,17,16,4,1,1,3,0,0,1.83,3.5,4.33,1.83,3.6,3.9,10/11,2196,2194
4506,2011-03-05,VfB Stuttgart,FC Schalke 04,1,0,0,1,0,0,22,14,5.0,3.0,12,18,5,5,1,2,0,1,2.1,3.4,3.4,2.2,3.5,3.2,10/11,2333,2461
4507,2011-03-06,SC Freiburg,Werder Bremen,1,3,2,0,1,2,9,16,1.0,7.0,19,21,3,4,3,6,0,0,2.38,3.4,2.88,2.65,3.5,2.6,10/11,2414,2492
4508,2011-03-06,Hamburger SV,1. FSV Mainz 05,2,4,2,1,0,0,8,12,4.0,6.0,17,15,4,5,2,2,0,0,1.91,3.4,4.0,1.95,3.6,3.9,10/11,2340,2349
4509,2011-03-11,1. FC Köln,Hannover 96,4,0,0,1,0,0,12,14,7.0,4.0,15,20,2,6,0,3,0,0,2.4,3.3,2.9,2.45,3.4,2.65,10/11,2289,2211
4510,2011-03-12,Bayern München,Hamburger SV,6,0,0,1,0,0,17,10,8.0,3.0,11,12,4,4,2,1,0,0,1.53,4.0,6.0,1.55,4.2,5.0,10/11,2726,2340
4511,2011-03-12,TSG 1899 Hoffenheim,Borussia Dortmund,1,0,0,0,0,1,11,16,4.0,3.0,21,15,2,5,2,1,0,0,4.75,3.6,1.73,4.5,3.75,1.7,10/11,2525,2610
4512,2011-03-12,1. FC Kaiserslautern,SC Freiburg,2,1,0,1,1,1,19,9,6.0,2.0,14,15,3,3,0,0,0,0,2.15,3.3,3.4,2.15,3.2,3.3,10/11,2076,2414
4513,2011-03-12,FC Schalke 04,Eintracht Frankfurt,2,1,0,1,0,0,9,7,5.0,5.0,17,19,6,3,1,3,0,0,1.67,3.5,5.5,1.65,3.65,5.0,10/11,2461,2531
4514,2011-03-12,Werder Bremen,Borussia Mönchengladbach,1,1,1,1,0,0,18,12,5.0,3.0,12,9,9,7,3,0,0,0,1.67,3.75,5.0,1.65,3.9,4.6,10/11,2492,2534
4515,2011-03-12,VfL Wolfsburg,1. FC Nürnberg,1,2,2,1,1,1,12,8,5.0,4.0,19,28,2,5,2,3,0,0,2.2,3.4,3.2,2.2,3.45,2.95,10/11,2471,2196
4516,2011-03-13,1. FSV Mainz 05,Bayer Leverkusen,0,1,2,0,0,1,5,14,1.0,3.0,25,15,6,4,3,3,0,0,3.25,3.3,2.2,2.9,3.4,2.25,10/11,2349,2555
4517,2011-03-13,FC St. Pauli,VfB Stuttgart,1,2,2,1,1,1,9,17,2.0,9.0,19,15,5,2,2,2,0,0,3.2,3.4,2.2,3.1,3.4,2.15,10/11,2194,2333
4518,2011-03-18,Borussia Mönchengladbach,1. FC Kaiserslautern,0,1,2,0,0,1,8,13,4.0,3.0,15,20,4,3,2,0,0,0,2.25,3.4,3.1,2.15,3.55,3.0,10/11,2534,2076
4519,2011-03-19,Borussia Dortmund,1. FSV Mainz 05,1,1,1,1,0,0,15,9,3.0,3.0,13,14,7,2,1,1,0,0,1.4,4.33,8.5,1.45,4.5,5.9,10/11,2610,2349
4520,2011-03-19,Eintracht Frankfurt,FC St. Pauli,2,1,0,1,1,1,13,11,6.0,3.0,18,23,3,3,1,4,0,0,2.0,3.4,3.7,2.0,3.45,3.45,10/11,2531,2194
4521,2011-03-19,SC Freiburg,Bayern München,1,2,2,1,1,1,12,11,4.0,6.0,14,18,5,6,2,0,0,0,6.5,4.1,1.5,5.0,4.2,1.55,10/11,2414,2726
4522,2011-03-19,Hamburger SV,1. FC Köln,6,2,0,4,0,0,21,9,7.0,3.0,14,20,2,1,1,2,0,0,1.7,3.6,4.75,1.78,3.65,4.1,10/11,2340,2289
4523,2011-03-19,Hannover 96,TSG 1899 Hoffenheim,2,0,0,1,0,0,9,12,3.0,2.0,14,21,4,4,0,1,0,0,2.25,3.4,3.1,2.2,3.4,3.0,10/11,2211,2525
4524,2011-03-19,1. FC Nürnberg,Werder Bremen,1,3,2,1,1,1,8,8,4.0,6.0,18,19,3,7,3,3,1,0,2.2,3.4,3.2,2.25,3.5,2.85,10/11,2196,2492
4525,2011-03-20,Bayer Leverkusen,FC Schalke 04,2,0,0,2,0,0,13,7,7.0,5.0,14,24,8,3,2,3,0,0,1.75,3.6,4.5,1.75,3.6,4.3,10/11,2555,2461
4526,2011-03-20,VfB Stuttgart,VfL Wolfsburg,1,1,1,0,1,2,16,9,4.0,6.0,18,22,1,3,1,3,0,0,1.95,3.5,3.75,1.9,3.5,3.7,10/11,2333,2471
4527,2011-04-01,FC St. Pauli,FC Schalke 04,0,2,2,0,1,2,17,11,2.0,3.0,16,13,7,5,1,2,2,0,3.4,3.25,2.15,3.3,3.3,2.1,10/11,2194,2461
4528,2011-04-02,Bayern München,Borussia Mönchengladbach,1,0,0,0,0,1,16,7,5.0,2.0,11,16,7,4,2,1,0,0,1.17,7.0,15.0,1.18,7.0,11.0,10/11,2726,2534
4529,2011-04-02,Borussia Dortmund,Hannover 96,4,1,0,0,0,1,21,7,10.0,3.0,8,10,4,6,1,2,0,0,1.4,4.5,8.0,1.44,4.4,6.25,10/11,2610,2211
4530,2011-04-02,TSG 1899 Hoffenheim,Hamburger SV,0,0,1,0,0,1,16,6,3.0,2.0,18,12,4,5,2,1,0,0,2.5,3.3,2.75,2.5,3.45,2.55,10/11,2525,2340
4531,2011-04-02,1. FC Kaiserslautern,Bayer Leverkusen,0,1,2,0,0,1,6,9,1.0,5.0,22,15,3,1,1,2,0,0,3.6,3.5,2.0,3.5,3.5,1.95,10/11,2076,2555
4532,2011-04-02,1. FSV Mainz 05,SC Freiburg,1,1,1,0,1,2,12,7,3.0,1.0,15,22,5,1,1,3,0,0,1.85,3.6,4.0,1.85,3.4,4.05,10/11,2349,2414
4533,2011-04-02,Werder Bremen,VfB Stuttgart,1,1,1,1,1,1,27,6,8.0,2.0,12,23,12,3,1,3,0,0,2.2,3.4,3.2,2.15,3.6,2.95,10/11,2492,2333
4534,2011-04-03,1. FC Köln,1. FC Nürnberg,1,0,0,0,0,1,15,12,3.0,4.0,27,23,3,5,2,2,0,0,2.38,3.3,2.9,2.35,3.45,2.75,10/11,2289,2196
4535,2011-04-03,VfL Wolfsburg,Eintracht Frankfurt,1,1,1,0,0,1,27,6,9.0,4.0,12,14,14,1,1,5,1,0,1.8,3.5,4.5,1.8,3.5,4.2,10/11,2471,2531
4536,2011-04-08,Eintracht Frankfurt,Werder Bremen,1,1,1,0,0,1,14,19,8.0,6.0,25,21,8,6,3,3,0,0,2.8,3.4,2.4,2.65,3.4,2.45,10/11,2531,2492
4537,2011-04-09,SC Freiburg,TSG 1899 Hoffenheim,3,2,0,1,2,2,14,15,5.0,9.0,12,20,6,4,1,5,1,0,2.6,3.25,2.7,2.5,3.35,2.6,10/11,2414,2525
4538,2011-04-09,Hamburger SV,Borussia Dortmund,1,1,1,1,0,0,8,15,4.0,7.0,21,13,2,4,0,1,1,0,3.1,3.5,2.2,3.05,3.45,2.15,10/11,2340,2610
4539,2011-04-09,Hannover 96,1. FSV Mainz 05,2,0,0,1,0,0,21,9,9.0,4.0,14,14,15,4,1,3,0,1,2.2,3.3,3.25,2.1,3.4,3.2,10/11,2211,2349
4540,2011-04-09,1. FC Nürnberg,Bayern München,1,1,1,0,1,2,24,9,3.0,4.0,15,21,6,6,2,2,0,1,5.25,4.0,1.6,5.0,3.9,1.6,10/11,2196,2726
4541,2011-04-09,FC Schalke 04,VfL Wolfsburg,1,0,0,0,0,1,13,6,4.0,1.0,16,17,5,5,1,3,0,0,2.2,3.4,3.2,2.1,3.4,3.25,10/11,2461,2471
4542,2011-04-09,VfB Stuttgart,1. FC Kaiserslautern,2,4,2,2,1,0,8,15,3.0,5.0,20,18,4,4,1,2,0,0,1.73,3.75,4.5,1.75,3.6,4.3,10/11,2333,2076
4543,2011-04-10,Bayer Leverkusen,FC St. Pauli,2,1,0,0,0,1,19,6,5.0,1.0,15,22,4,1,1,3,0,0,1.2,6.0,15.0,1.2,6.3,11.0,10/11,2555,2194
4544,2011-04-10,Borussia Mönchengladbach,1. FC Köln,5,1,0,3,0,0,19,8,10.0,4.0,13,19,4,6,1,2,0,0,2.25,3.4,3.1,2.2,3.4,3.0,10/11,2534,2289
4545,2011-04-15,1. FSV Mainz 05,Borussia Mönchengladbach,1,0,0,0,0,1,10,11,2.0,3.0,17,11,6,4,1,1,0,1,1.91,3.6,3.75,1.95,3.55,3.5,10/11,2349,2534
4546,2011-04-16,1. FC Köln,VfB Stuttgart,1,3,2,0,0,1,13,22,4.0,11.0,26,19,2,7,6,2,0,0,2.5,3.4,2.7,2.45,3.45,2.6,10/11,2289,2333
4547,2011-04-16,Hamburger SV,Hannover 96,0,0,1,0,0,1,11,15,3.0,6.0,12,19,7,4,1,3,0,0,1.91,3.6,3.75,1.95,3.45,3.6,10/11,2340,2211
4548,2011-04-16,TSG 1899 Hoffenheim,Eintracht Frankfurt,1,0,0,0,0,1,16,13,4.0,5.0,20,9,3,8,3,3,0,0,2.0,3.5,3.6,2.05,3.4,3.35,10/11,2525,2531
4549,2011-04-16,1. FC Kaiserslautern,1. FC Nürnberg,0,2,2,0,1,2,10,12,2.0,7.0,17,13,0,6,1,2,0,0,2.25,3.4,3.1,2.35,3.4,2.75,10/11,2076,2196
4550,2011-04-16,Werder Bremen,FC Schalke 04,1,1,1,0,0,1,15,14,5.0,6.0,12,24,8,3,0,3,0,0,2.1,3.4,3.4,2.1,3.4,3.2,10/11,2492,2461
4551,2011-04-16,VfL Wolfsburg,FC St. Pauli,2,2,1,1,0,0,9,19,3.0,8.0,14,12,4,7,2,2,0,0,1.5,4.2,6.5,1.5,4.0,6.0,10/11,2471,2194
4552,2011-04-17,Bayern München,Bayer Leverkusen,5,1,0,4,0,0,5,7,4.0,3.0,15,12,3,2,1,1,0,0,1.83,3.75,4.0,1.9,3.6,3.6,10/11,2726,2555
4553,2011-04-17,Borussia Dortmund,SC Freiburg,3,0,0,2,0,0,20,2,5.0,2.0,13,23,4,1,1,2,0,0,1.29,5.5,9.5,1.3,5.1,8.5,10/11,2610,2414
4554,2011-04-21,SC Freiburg,Hannover 96,1,3,2,0,2,2,14,9,7.0,5.0,8,17,7,2,0,2,0,0,2.5,3.3,2.8,2.45,3.45,2.6,10/11,2414,2211
4555,2011-04-23,Eintracht Frankfurt,Bayern München,1,1,1,0,0,1,8,18,2.0,9.0,13,15,0,9,4,3,0,0,5.5,4.33,1.53,5.5,4.25,1.5,10/11,2531,2726
4556,2011-04-23,Bayer Leverkusen,TSG 1899 Hoffenheim,2,1,0,1,1,1,15,9,4.0,3.0,14,16,7,2,0,1,0,0,1.53,4.0,6.0,1.5,4.25,5.5,10/11,2555,2525
4557,2011-04-23,Borussia Mönchengladbach,Borussia Dortmund,1,0,0,1,0,0,7,21,2.0,8.0,7,13,3,11,0,0,0,0,5.25,4.2,1.57,4.75,4.05,1.6,10/11,2534,2610
4558,2011-04-23,FC Schalke 04,1. FC Kaiserslautern,0,1,2,0,1,2,11,9,2.0,3.0,10,19,6,3,0,3,0,0,2.0,3.4,3.75,1.9,3.5,3.7,10/11,2461,2076
4559,2011-04-23,FC St. Pauli,Werder Bremen,1,3,2,1,0,0,5,14,3.0,4.0,22,13,4,4,2,0,0,0,3.25,3.5,2.1,2.95,3.6,2.15,10/11,2194,2492
4560,2011-04-23,VfB Stuttgart,Hamburger SV,3,0,0,1,0,0,14,11,6.0,4.0,9,12,3,6,2,0,0,0,2.1,3.4,3.4,2.05,3.45,3.3,10/11,2333,2340
4561,2011-04-24,1. FC Nürnberg,1. FSV Mainz 05,0,0,1,0,0,1,11,10,2.0,1.0,15,14,5,1,5,3,0,0,2.1,3.4,3.4,2.15,3.3,3.2,10/11,2196,2349
4562,2011-04-24,VfL Wolfsburg,1. FC Köln,4,1,0,2,1,0,18,14,9.0,4.0,18,17,7,2,0,0,0,0,1.67,4.0,4.75,1.62,3.8,5.0,10/11,2471,2289
4563,2011-04-29,1. FC Kaiserslautern,FC St. Pauli,2,0,0,1,0,0,17,15,5.0,6.0,19,15,5,3,0,1,0,0,1.8,3.6,4.33,1.85,3.7,3.7,10/11,2076,2194
4564,2011-04-29,Werder Bremen,VfL Wolfsburg,0,1,2,0,1,2,14,10,4.0,2.0,11,22,9,5,2,4,0,0,2.1,3.6,3.2,2.0,3.6,3.3,10/11,2492,2471
4565,2011-04-30,Bayern München,FC Schalke 04,4,1,0,3,1,0,22,3,8.0,0.0,9,19,7,1,1,2,0,0,1.29,5.5,9.5,1.31,5.4,7.5,10/11,2726,2461
4566,2011-04-30,Borussia Dortmund,1. FC Nürnberg,2,0,0,2,0,0,11,8,5.0,2.0,20,13,4,4,1,2,0,0,1.4,4.5,7.5,1.42,4.6,6.25,10/11,2610,2196
4567,2011-04-30,1. FC Köln,Bayer Leverkusen,2,0,0,0,0,1,4,16,4.0,4.0,18,19,1,6,2,2,0,0,3.8,3.6,1.91,3.8,3.6,1.85,10/11,2289,2555
4568,2011-04-30,Hamburger SV,SC Freiburg,0,2,2,0,1,2,16,9,5.0,5.0,26,14,4,1,3,1,0,0,1.62,4.0,5.0,1.67,3.8,4.6,10/11,2340,2414
4569,2011-04-30,Hannover 96,Borussia Mönchengladbach,0,1,2,0,0,1,10,15,2.0,4.0,9,9,7,2,2,0,0,0,1.8,3.6,4.33,1.75,3.85,4.0,10/11,2211,2534
4570,2011-04-30,TSG 1899 Hoffenheim,VfB Stuttgart,1,2,2,1,0,0,14,14,5.0,4.0,19,14,3,4,2,2,0,0,2.8,3.4,2.38,2.7,3.4,2.4,10/11,2525,2333
4571,2011-04-30,1. FSV Mainz 05,Eintracht Frankfurt,3,0,0,3,0,0,23,7,11.0,2.0,19,16,5,1,1,2,0,1,2.0,3.4,3.75,1.95,3.4,3.65,10/11,2349,2531
4572,2011-05-07,Eintracht Frankfurt,1. FC Köln,0,2,2,0,1,2,11,10,0.0,7.0,10,18,2,3,3,3,0,0,2.0,3.4,3.75,2.0,3.5,3.4,10/11,2531,2289
4573,2011-05-07,Bayer Leverkusen,Hamburger SV,1,1,1,0,1,2,13,11,3.0,5.0,13,20,5,3,1,3,0,0,1.44,4.33,7.0,1.42,4.6,6.25,10/11,2555,2340
4574,2011-05-07,Borussia Mönchengladbach,SC Freiburg,2,0,0,0,0,1,10,6,5.0,3.0,20,15,3,9,2,1,0,1,1.57,4.0,5.5,1.62,4.0,4.7,10/11,2534,2414
4575,2011-05-07,1. FC Nürnberg,TSG 1899 Hoffenheim,1,2,2,1,1,1,11,15,5.0,4.0,15,20,9,4,0,2,0,0,1.8,3.6,4.33,1.72,3.8,4.2,10/11,2196,2525
4576,2011-05-07,FC Schalke 04,1. FSV Mainz 05,1,3,2,0,0,1,15,9,4.0,4.0,14,14,7,5,2,1,0,0,2.38,3.25,3.0,2.35,3.4,2.75,10/11,2461,2349
4577,2011-05-07,FC St. Pauli,Bayern München,1,8,2,0,2,2,12,17,5.0,10.0,15,15,3,8,3,2,0,0,11.0,6.5,1.22,9.75,6.85,1.2,10/11,2194,2726
4578,2011-05-07,VfB Stuttgart,Hannover 96,2,1,0,0,0,1,13,11,4.0,3.0,20,24,2,0,2,1,0,0,2.1,3.4,3.4,2.05,3.6,3.15,10/11,2333,2211
4579,2011-05-07,Werder Bremen,Borussia Dortmund,2,0,0,1,0,0,11,12,4.0,2.0,11,9,2,10,2,0,0,0,2.0,3.6,3.5,2.05,3.45,3.3,10/11,2492,2610
4580,2011-05-07,VfL Wolfsburg,1. FC Kaiserslautern,1,2,2,1,2,2,21,3,3.0,2.0,18,22,10,3,0,1,0,0,1.44,4.33,7.0,1.45,4.5,6.0,10/11,2471,2076
4581,2011-05-14,Bayern München,VfB Stuttgart,2,1,0,1,1,1,10,10,5.0,5.0,17,21,6,4,2,2,0,0,1.29,5.5,10.0,1.3,5.75,7.25,10/11,2726,2333
4582,2011-05-14,Borussia Dortmund,Eintracht Frankfurt,3,1,0,0,0,1,18,9,11.0,3.0,9,10,7,4,1,2,0,1,1.57,4.33,5.0,1.5,4.5,5.2,10/11,2610,2531
4583,2011-05-14,1. FC Köln,FC Schalke 04,2,1,0,1,0,0,10,17,6.0,5.0,21,23,4,10,2,1,0,0,2.25,3.4,3.1,2.15,3.4,3.1,10/11,2289,2461
4584,2011-05-14,SC Freiburg,Bayer Leverkusen,0,1,2,0,1,2,8,13,2.0,6.0,8,20,1,9,0,1,0,0,4.33,3.6,1.8,4.2,3.3,1.85,10/11,2414,2555
4585,2011-05-14,Hamburger SV,Borussia Mönchengladbach,1,1,1,0,1,2,16,9,4.0,3.0,8,10,7,5,1,2,0,0,2.88,3.5,2.3,2.8,3.6,2.25,10/11,2340,2534
4586,2011-05-14,Hannover 96,1. FC Nürnberg,3,1,0,1,1,1,20,9,5.0,2.0,22,23,5,4,2,2,0,0,2.05,3.5,3.4,2.0,3.4,3.5,10/11,2211,2196
4587,2011-05-14,TSG 1899 Hoffenheim,VfL Wolfsburg,1,3,2,0,0,1,17,20,4.0,6.0,11,17,7,7,0,1,0,0,3.5,3.6,2.0,3.6,3.6,1.9,10/11,2525,2471
4588,2011-05-14,1. FC Kaiserslautern,Werder Bremen,3,2,0,3,1,0,12,17,4.0,7.0,14,10,4,8,0,2,0,0,2.3,3.5,2.88,2.15,3.45,3.05,10/11,2076,2492
4589,2011-05-14,1. FSV Mainz 05,FC St. Pauli,2,1,0,0,1,2,19,14,7.0,4.0,11,13,7,3,0,2,0,0,1.36,5.0,7.5,1.33,5.25,7.25,10/11,2349,2194
4590,2019-08-16,Bayern München,Hertha BSC,2,2,1,1,2,2,17,6,7.0,3.0,6,17,12,0,3,3,0,0,1.14,8.0,15.0,1.18,7.0,11.68,19/19,2726,2390
4591,2019-08-17,Borussia Dortmund,FC Augsburg,5,1,0,1,1,1,23,5,10.0,1.0,8,6,10,0,0,0,0,0,1.2,7.0,13.0,1.22,6.5,9.77,19/19,2610,2335
4592,2019-08-17,SC Freiburg,1. FSV Mainz 05,3,0,0,0,0,1,19,19,8.0,5.0,6,15,5,5,1,3,0,0,2.25,3.25,3.4,2.2,3.3,3.14,19/19,2414,2349
4593,2019-08-17,Bayer Leverkusen,SC Paderborn 07,3,2,0,2,2,1,13,11,4.0,6.0,8,9,6,6,2,0,0,0,1.25,6.0,12.0,1.3,5.5,8.01,19/19,2555,2263
4594,2019-08-17,Werder Bremen,Fortuna Düsseldorf,1,3,2,0,1,2,23,12,10.0,7.0,8,13,14,5,0,2,0,0,1.75,3.75,4.75,1.75,4.0,3.93,19/19,2492,2380
4595,2019-08-17,VfL Wolfsburg,1. FC Köln,2,1,0,1,0,0,14,11,5.0,2.0,14,18,2,6,1,3,0,0,1.95,3.5,4.0,1.91,3.6,3.64,19/19,2471,2289
4596,2019-08-17,Borussia Mönchengladbach,FC Schalke 04,0,0,1,0,0,1,16,8,4.0,1.0,8,10,8,3,3,2,0,0,2.0,3.5,3.75,2.1,3.5,3.18,19/19,2534,2461
4597,2019-08-18,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,0,0,1,0,0,17,10,8.0,1.0,16,9,10,5,3,1,0,0,2.25,3.6,3.0,2.35,3.5,2.74,19/19,2531,2525
4598,2019-08-18,1. FC Union Berlin,RBLeipzig,0,4,2,0,3,2,13,14,2.0,8.0,14,5,3,6,1,0,0,0,5.0,3.8,1.7,4.4,4.1,1.65,19/19,2373,2638
4599,2019-08-23,1. FC Köln,Borussia Dortmund,1,3,2,1,0,0,13,14,1.0,6.0,11,10,7,8,2,1,0,0,6.5,4.75,1.44,6.5,4.75,1.41,19/19,2289,2610
4600,2019-08-24,FC Augsburg,1. FC Union Berlin,1,1,1,0,0,1,12,13,4.0,1.0,16,19,3,4,3,1,0,1,2.2,3.4,3.3,2.2,3.3,3.14,19/19,2335,2373
4601,2019-08-24,Fortuna Düsseldorf,Bayer Leverkusen,1,3,2,0,3,2,11,11,6.0,7.0,14,10,1,5,3,2,0,0,4.75,4.0,1.7,4.25,4.0,1.69,19/19,2380,2555
4602,2019-08-24,TSG 1899 Hoffenheim,Werder Bremen,3,2,0,0,1,2,10,18,3.0,6.0,13,15,3,6,2,5,0,1,1.85,3.6,4.2,1.85,3.75,3.72,19/19,2525,2492
4603,2019-08-24,1. FSV Mainz 05,Borussia Mönchengladbach,1,3,2,1,1,1,21,15,4.0,6.0,12,14,3,5,2,2,0,0,2.9,3.4,2.4,2.85,3.4,2.32,19/19,2349,2534
4604,2019-08-24,SC Paderborn 07,SC Freiburg,1,3,2,1,2,2,15,9,2.0,4.0,20,6,9,5,3,1,0,0,2.37,3.5,2.9,2.35,3.5,2.74,19/19,2263,2414
4605,2019-08-24,FC Schalke 04,Bayern München,0,3,2,0,1,2,9,10,2.0,6.0,11,10,3,4,0,0,0,0,9.0,4.75,1.36,7.75,4.75,1.36,19/19,2461,2726
4606,2019-08-25,RBLeipzig,Eintracht Frankfurt,2,1,0,1,0,0,13,11,5.0,5.0,10,13,4,1,2,3,0,0,1.5,4.5,6.0,1.45,4.6,5.92,19/19,2638,2531
4607,2019-08-25,Hertha BSC,VfL Wolfsburg,0,3,2,0,1,2,8,9,2.0,4.0,15,11,2,5,1,0,0,0,2.4,3.4,2.9,2.4,3.5,2.68,19/19,2390,2471
