,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX,HTGD,ATGD,HP,AP,HTTP,ATTP,HGD,AGD
1675,2018-02-02,1. FC Köln,Borussia Dortmund,2,3,2,5.0,3.79,1.7,4.75,3.9,1.72,2551,2368,1676,20,20,13,31,17,5,-19,15
1676,2018-02-03,1. FSV Mainz 05,Bayern München,0,2,2,10.0,5.25,1.3,10.0,5.5,1.3,2358,2572,1677,20,20,20,50,14,0,-11,33
1677,2018-02-03,Borussia Mönchengladbach,RB Leipzig,0,1,2,2.5,3.39,2.79,2.45,3.5,2.8,2356,2807,1678,20,20,31,32,6,4,-2,3
1678,2018-02-03,FC Schalke 04,Werder Bremen,1,2,2,1.75,3.79,4.75,1.75,3.8,4.6,2433,2497,1679,20,20,34,17,2,15,7,-9
1679,2018-02-03,VfL Wolfsburg,VfB Stuttgart,1,1,1,2.25,3.29,3.29,2.25,3.4,3.25,2502,2432,1680,20,20,23,20,12,13,-1,-10
1680,2018-02-03,SC Freiburg,Bayer Leverkusen,0,0,1,4.0,3.79,1.85,4.2,3.6,1.87,2430,2355,1681,20,20,24,34,11,1,-13,14
1681,2018-02-03,Hertha BSC,TSG 1899 Hoffenheim,1,1,1,2.62,3.29,2.75,2.6,3.5,2.65,2397,2560,1682,20,20,26,27,10,8,0,-1
1682,2018-02-04,FC Augsburg,Eintracht Frankfurt,3,0,0,2.35,3.29,3.1,2.35,3.2,3.2,2424,2450,1683,20,20,28,33,7,3,3,6
1683,2018-02-04,Hamburger SV,Hannover 96,1,1,1,2.25,3.29,3.29,2.2,3.4,3.3,2429,2466,1684,20,20,16,27,16,9,-13,-2
1684,2018-02-09,RB Leipzig,FC Augsburg,2,0,0,1.7,3.79,5.0,1.72,3.6,4.75,2320,2396,1685,21,21,35,31,2,6,4,6
1685,2018-02-10,Bayern München,FC Schalke 04,2,1,0,1.28,6.0,9.5,1.28,5.25,10.5,2519,2414,1686,21,21,53,34,0,4,35,6
1686,2018-02-10,Borussia Dortmund,Hamburger SV,2,0,0,1.33,5.25,9.0,1.34,5.0,8.0,2812,2507,1687,21,21,34,17,3,16,16,-13
1687,2018-02-10,Eintracht Frankfurt,1. FC Köln,4,2,0,1.9,3.5,4.2,1.8,3.5,4.4,2578,2314,1688,21,21,33,13,5,17,3,-20
1688,2018-02-10,Hannover 96,SC Freiburg,2,1,0,2.1,3.5,3.5,2.05,3.5,3.4,2486,2357,1689,21,21,28,25,9,11,-2,-13
1689,2018-02-10,TSG 1899 Hoffenheim,1. FSV Mainz 05,4,2,0,1.61,4.0,5.25,1.65,3.8,5.0,2397,2407,1690,21,21,28,20,8,15,-1,-13
1690,2018-02-10,Bayer Leverkusen,Hertha BSC,0,2,2,1.53,4.33,6.0,1.48,4.33,6.25,2442,2368,1691,21,21,35,27,1,10,14,0
1691,2018-02-11,Werder Bremen,VfL Wolfsburg,3,1,0,2.14,3.39,3.39,2.1,3.3,3.4,2542,2403,1692,21,21,20,24,14,12,-8,-1
1692,2018-02-11,VfB Stuttgart,Borussia Mönchengladbach,1,0,0,2.5,3.39,2.79,2.5,3.3,2.7,2434,2414,1693,21,21,21,31,13,7,-10,-3
1693,2018-02-16,Hertha BSC,1. FSV Mainz 05,0,2,2,2.0,3.39,4.0,2.05,3.4,3.7,2370,2425,1694,22,22,30,20,10,15,2,-15
1694,2018-02-17,VfL Wolfsburg,Bayern München,1,2,2,8.5,5.0,1.36,8.5,5.0,1.36,2413,2367,1695,22,22,24,56,12,0,-3,36
1695,2018-02-17,1. FC Köln,Hannover 96,1,1,1,2.29,3.39,3.1,2.3,3.5,3.0,2415,2816,1696,22,22,13,31,17,8,-22,-1
1696,2018-02-17,Hamburger SV,Bayer Leverkusen,1,2,2,3.79,3.5,2.0,3.9,3.5,1.95,2374,2385,1697,22,22,17,35,16,4,-15,12
1697,2018-02-17,SC Freiburg,Werder Bremen,1,0,0,2.5,3.29,2.89,2.55,3.4,2.75,2308,2523,1698,22,22,25,23,11,14,-14,-6
1698,2018-02-17,FC Schalke 04,TSG 1899 Hoffenheim,2,1,0,2.1,3.5,3.5,2.1,3.4,3.6,2410,2440,1699,22,22,34,31,5,7,5,1
1699,2018-02-18,FC Augsburg,VfB Stuttgart,0,1,2,2.04,3.39,3.75,2.0,3.5,3.8,2527,2439,1700,22,22,31,24,6,13,4,-9
1700,2018-02-18,Borussia Mönchengladbach,Borussia Dortmund,0,1,2,3.0,3.6,2.29,3.0,3.5,2.3,2421,2383,1701,22,22,31,37,9,2,-4,18
1701,2018-02-19,Eintracht Frankfurt,RB Leipzig,2,1,0,2.5,3.39,2.79,2.55,3.4,2.75,2437,2584,1702,22,22,36,38,3,1,5,6
1702,2018-02-23,1. FSV Mainz 05,VfL Wolfsburg,1,1,1,2.14,3.39,3.5,2.2,3.4,3.3,2473,2493,1703,23,23,23,24,15,13,-13,-4
1703,2018-02-24,Bayern München,Hertha BSC,0,0,1,1.16,7.5,17.0,1.16,7.75,16.0,2367,2405,1704,23,23,59,30,0,10,37,0
1704,2018-02-24,Hannover 96,Borussia Mönchengladbach,0,1,2,2.62,3.39,2.7,2.65,3.4,2.65,2811,2407,1705,23,23,32,31,6,9,-1,-5
1705,2018-02-24,TSG 1899 Hoffenheim,SC Freiburg,1,1,1,1.66,4.2,4.75,1.67,4.1,4.75,2378,2435,1706,23,23,31,28,8,11,0,-13
1706,2018-02-24,VfB Stuttgart,Eintracht Frankfurt,1,0,0,2.37,3.2,3.25,2.4,3.2,3.1,2457,2405,1707,23,23,27,39,12,2,-8,6
1707,2018-02-24,Werder Bremen,Hamburger SV,1,0,0,1.83,3.6,4.5,1.83,3.6,4.4,2395,2480,1708,23,23,23,17,14,16,-7,-16
1708,2018-02-25,Bayer Leverkusen,FC Schalke 04,0,2,2,1.9,3.6,4.0,1.9,3.6,4.1,2441,2308,1709,23,23,38,37,3,5,13,6
1709,2018-02-25,RB Leipzig,1. FC Köln,1,2,2,1.55,4.0,6.5,1.5,4.1,7.0,2532,2533,1710,23,23,38,14,4,17,5,-22
1710,2018-02-26,Borussia Dortmund,FC Augsburg,1,1,1,1.44,4.5,7.0,1.45,4.6,7.0,2478,2361,1711,23,23,40,31,1,7,19,3
1711,2018-03-02,Borussia Mönchengladbach,Werder Bremen,2,2,1,1.95,3.5,4.0,1.95,3.6,3.9,2576,2403,1712,24,24,34,26,6,13,-4,-6
1712,2018-03-03,Eintracht Frankfurt,Hannover 96,1,0,0,1.75,3.6,5.0,1.75,3.7,4.75,2426,2451,1713,24,24,39,32,3,9,5,-2
1713,2018-03-03,Hamburger SV,1. FSV Mainz 05,0,0,1,2.25,3.29,3.39,2.3,3.25,3.3,2473,2361,1714,24,24,17,24,16,15,-17,-13
1714,2018-03-03,RB Leipzig,Borussia Dortmund,1,1,1,2.39,3.5,2.87,2.5,3.6,2.7,2306,2360,1715,24,24,38,41,5,1,4,19
1715,2018-03-03,FC Schalke 04,Hertha BSC,1,0,0,1.66,3.6,6.0,1.62,3.8,5.75,2488,2559,1716,24,24,40,31,2,10,8,0
1716,2018-03-03,VfL Wolfsburg,Bayer Leverkusen,1,2,2,3.29,3.39,2.2,3.4,3.4,2.15,2541,2405,1717,24,24,25,38,14,4,-4,11
1717,2018-03-03,FC Augsburg,TSG 1899 Hoffenheim,0,2,2,2.89,3.39,2.45,2.7,3.4,2.6,2392,2541,1718,24,24,32,32,7,8,3,0
1718,2018-03-04,1. FC Köln,VfB Stuttgart,2,3,2,2.45,3.25,3.0,2.4,3.4,2.95,2420,2470,1719,24,24,17,30,17,11,-21,-7
1719,2018-03-04,SC Freiburg,Bayern München,0,4,2,10.0,5.5,1.3,9.5,5.25,1.33,2351,2396,1720,24,24,29,60,12,0,-13,37
1720,2018-03-09,1. FSV Mainz 05,FC Schalke 04,0,1,2,3.6,3.29,2.1,3.7,3.3,2.1,2406,2813,1721,25,25,25,43,15,1,-13,9
1721,2018-03-10,Bayern München,Hamburger SV,6,0,0,1.12,9.0,21.0,1.12,9.0,21.0,2349,2549,1722,25,25,63,18,0,16,41,-17
1722,2018-03-10,Hannover 96,FC Augsburg,1,3,2,2.14,3.39,3.39,2.2,3.4,3.3,2817,2296,1723,25,25,32,32,10,9,-3,1
1723,2018-03-10,Hertha BSC,SC Freiburg,0,0,1,2.1,3.25,3.79,2.1,3.3,3.7,2357,2404,1724,25,25,31,29,11,12,-1,-17
1724,2018-03-10,TSG 1899 Hoffenheim,VfL Wolfsburg,3,0,0,1.66,4.0,5.0,1.7,3.8,5.0,2414,2393,1725,25,25,35,25,6,14,2,-5
1725,2018-03-10,Bayer Leverkusen,Borussia Mönchengladbach,2,0,0,1.7,3.89,5.0,1.72,3.9,4.75,2470,2384,1726,25,25,41,35,4,7,12,-4
1726,2018-03-11,Borussia Dortmund,Eintracht Frankfurt,3,2,0,1.75,3.6,5.0,1.78,3.7,4.5,2520,2426,1727,25,25,42,42,2,3,19,6
1727,2018-03-11,VfB Stuttgart,RB Leipzig,0,0,1,2.62,3.39,2.62,2.8,3.3,2.55,2564,2483,1728,25,25,33,39,8,5,-6,4
1728,2018-03-12,Werder Bremen,1. FC Köln,3,1,0,1.83,3.75,4.2,1.8,3.75,4.4,2409,2488,1729,25,25,27,17,13,17,-6,-22
1729,2018-03-16,SC Freiburg,VfB Stuttgart,1,2,2,2.62,3.2,2.79,2.7,3.0,2.85,2468,2373,1730,26,26,30,34,13,9,-17,-6
1730,2018-03-17,Hamburger SV,Hertha BSC,1,2,2,2.54,3.0,3.0,2.5,3.1,3.1,2386,2404,1731,26,26,18,32,16,10,-23,-1
1731,2018-03-17,FC Augsburg,Werder Bremen,1,3,2,2.5,3.1,3.1,2.35,3.3,3.1,2301,2412,1732,26,26,35,30,7,12,3,-4
1732,2018-03-17,Eintracht Frankfurt,1. FSV Mainz 05,3,0,0,1.61,3.79,6.0,1.67,3.75,5.5,2409,2478,1733,26,26,42,25,4,15,5,-14
1733,2018-03-17,Borussia Mönchengladbach,TSG 1899 Hoffenheim,3,3,1,2.75,3.39,2.54,2.7,3.4,2.6,2473,2350,1734,26,26,35,38,8,6,-6,5
1734,2018-03-17,VfL Wolfsburg,FC Schalke 04,0,1,2,3.5,3.25,2.2,3.6,3.3,2.15,2425,2486,1735,26,26,25,46,14,1,-8,10
1735,2018-03-18,Borussia Dortmund,Hannover 96,1,0,0,1.44,4.75,7.0,1.44,4.75,7.0,2386,2556,1736,26,26,45,32,2,11,20,-5
1736,2018-03-18,1. FC Köln,Bayer Leverkusen,2,0,0,5.0,3.75,1.72,4.5,3.7,1.78,2560,2349,1737,26,26,17,44,17,3,-24,14
1737,2018-03-18,RB Leipzig,Bayern München,2,1,0,5.0,4.33,1.6,5.25,4.1,1.62,2357,2515,1738,26,26,40,66,5,0,4,47
1738,2018-03-31,Bayern München,Borussia Dortmund,6,0,0,1.36,5.0,8.0,1.36,5.0,7.25,2514,2808,1739,27,27,66,48,0,2,46,21
1739,2018-03-31,Hannover 96,RB Leipzig,2,3,2,3.89,3.6,1.95,3.75,3.4,1.95,2812,2569,1740,27,27,32,43,12,5,-6,5
1740,2018-03-31,Hertha BSC,VfL Wolfsburg,0,0,1,2.04,3.29,3.6,2.05,3.25,3.6,2362,2521,1741,27,27,35,25,10,14,0,-9
1741,2018-03-31,TSG 1899 Hoffenheim,1. FC Köln,6,0,0,1.53,4.5,5.75,1.5,4.5,5.5,2403,2404,1742,27,27,39,20,6,16,5,-22
1742,2018-03-31,Bayer Leverkusen,FC Augsburg,0,0,1,1.44,4.5,6.5,1.5,4.2,6.0,2487,2355,1743,27,27,44,35,4,9,12,1
1743,2018-03-31,FC Schalke 04,SC Freiburg,2,0,0,1.55,3.79,6.5,1.55,3.9,6.0,2537,2404,1744,27,27,49,30,1,13,11,-18
1744,2018-03-31,VfB Stuttgart,Hamburger SV,1,1,1,1.72,3.6,4.75,1.78,3.6,4.33,2539,2368,1745,27,27,37,18,7,17,-5,-24
1745,2018-04-01,1. FSV Mainz 05,Borussia Mönchengladbach,0,0,1,2.45,3.39,2.75,2.5,3.3,2.7,2396,2318,1746,27,27,25,36,15,8,-17,-6
1746,2018-04-01,Werder Bremen,Eintracht Frankfurt,2,1,0,2.37,3.25,3.0,2.35,3.25,2.95,2352,2434,1747,27,27,33,45,11,3,-2,8
1747,2018-04-06,Hannover 96,Werder Bremen,2,1,0,2.89,3.5,2.37,3.0,3.4,2.35,2464,2472,1748,28,28,32,36,12,11,-7,-1
1748,2018-04-07,Borussia Mönchengladbach,Hertha BSC,2,1,0,1.7,3.5,5.75,1.85,3.6,4.33,2365,2463,1749,28,28,37,36,8,10,-6,0
1749,2018-04-07,SC Freiburg,VfL Wolfsburg,0,2,2,2.5,3.1,3.1,2.55,3.0,3.1,2431,2411,1750,28,28,30,26,13,14,-20,-9
1750,2018-04-07,FC Augsburg,Bayern München,1,4,2,6.5,4.33,1.5,6.75,4.25,1.5,2354,2403,1751,28,28,36,69,9,0,1,52
1751,2018-04-07,Hamburger SV,FC Schalke 04,3,2,0,4.33,3.39,1.9,4.0,3.3,2.0,2406,2807,1752,28,28,19,52,17,1,-24,13
1752,2018-04-07,1. FC Köln,1. FSV Mainz 05,1,1,1,2.0,3.5,3.75,2.1,3.5,3.5,2311,2554,1753,28,28,20,26,16,15,-28,-17
1753,2018-04-08,Borussia Dortmund,VfB Stuttgart,3,0,0,1.61,4.0,5.5,1.6,4.0,5.75,2347,2366,1754,28,28,48,38,2,7,15,-5
1754,2018-04-08,Eintracht Frankfurt,TSG 1899 Hoffenheim,1,1,1,2.39,3.39,3.0,2.55,3.3,2.8,2554,2393,1755,28,28,45,42,5,6,7,11
1755,2018-04-09,RB Leipzig,Bayer Leverkusen,1,4,2,2.29,3.5,3.0,2.2,3.6,3.1,2459,2494,1756,28,28,46,45,3,4,6,12
1756,2018-04-13,VfL Wolfsburg,FC Augsburg,0,0,1,2.14,3.29,3.6,2.1,3.3,3.7,2479,2550,1757,29,29,29,36,14,10,-7,-2
1757,2018-04-14,Bayern München,Borussia Mönchengladbach,5,1,0,1.33,5.75,8.0,1.3,5.75,9.0,2388,2417,1758,29,29,72,40,0,7,55,-5
1758,2018-04-14,Hertha BSC,1. FC Köln,2,1,0,1.95,3.6,3.79,2.05,3.4,3.8,2821,2445,1759,29,29,36,21,9,17,-1,-28
1759,2018-04-14,TSG 1899 Hoffenheim,Hamburger SV,2,0,0,1.5,4.33,6.5,1.48,4.6,6.25,2436,2351,1760,29,29,43,22,6,16,11,-23
1760,2018-04-14,Bayer Leverkusen,Eintracht Frankfurt,4,1,0,1.8,3.79,4.33,1.75,3.75,4.75,2515,2322,1761,29,29,48,46,3,4,15,7
1761,2018-04-14,VfB Stuttgart,Hannover 96,1,1,1,1.9,3.6,4.0,1.85,3.5,4.4,2540,2475,1762,29,29,38,35,8,12,-8,-6
1762,2018-04-15,FC Schalke 04,Borussia Dortmund,2,0,0,2.54,3.39,2.7,2.5,3.5,2.75,2409,2362,1763,29,29,52,51,1,2,12,18
1763,2018-04-15,Werder Bremen,RB Leipzig,1,1,1,2.79,3.5,2.45,2.85,3.4,2.45,2538,2572,1764,29,29,36,46,11,5,-2,3
1764,2018-04-16,1. FSV Mainz 05,SC Freiburg,2,0,0,2.29,3.29,3.2,2.25,3.3,3.3,2447,2458,1765,29,29,27,30,15,13,-17,-22
1765,2018-04-20,Borussia Mönchengladbach,VfL Wolfsburg,3,0,0,1.8,3.79,4.5,1.8,3.7,4.5,2354,2344,1766,30,30,40,30,7,13,-9,-7
1766,2018-04-21,Hamburger SV,SC Freiburg,1,0,0,2.04,3.39,3.75,2.05,3.3,3.8,2450,2367,1767,30,30,22,30,16,15,-25,-24
1767,2018-04-21,Borussia Dortmund,Bayer Leverkusen,4,0,0,2.29,3.5,3.0,2.3,3.5,3.0,2343,2353,1768,30,30,51,51,3,2,16,18
1768,2018-04-21,VfB Stuttgart,Werder Bremen,2,0,0,2.39,3.29,3.0,2.4,3.4,2.95,2570,2506,1769,30,30,39,37,9,11,-8,-2
1769,2018-04-21,Eintracht Frankfurt,Hertha BSC,0,3,2,1.95,3.39,4.2,1.91,3.5,4.1,2425,2449,1770,30,30,46,39,6,8,4,0
1770,2018-04-21,Hannover 96,Bayern München,0,3,2,6.25,4.59,1.44,5.5,4.6,1.53,2446,2434,1771,30,30,36,75,12,0,-6,59
1771,2018-04-21,RB Leipzig,TSG 1899 Hoffenheim,2,5,2,2.04,3.75,3.39,2.05,3.9,3.25,2355,2810,1772,30,30,47,46,4,5,3,13
1772,2018-04-22,FC Augsburg,1. FSV Mainz 05,2,0,0,2.2,3.29,3.39,2.2,3.25,3.5,2437,2523,1773,30,30,37,30,10,14,-2,-15
1773,2018-04-22,1. FC Köln,FC Schalke 04,2,2,1,3.75,3.5,2.0,3.9,3.6,1.95,2420,2376,1774,30,30,21,55,17,1,-29,14
1774,2018-04-27,TSG 1899 Hoffenheim,Hannover 96,3,1,0,1.28,6.0,9.5,1.3,5.75,9.0,2342,2530,1775,31,31,49,36,4,12,16,-9
1775,2018-04-28,Bayern München,Eintracht Frankfurt,4,1,0,1.6,4.33,5.25,1.62,4.2,5.25,2505,2371,1776,31,31,78,46,0,6,62,1
1776,2018-04-28,SC Freiburg,1. FC Köln,3,2,0,2.1,3.39,3.6,2.05,3.5,3.6,2814,2457,1777,31,31,30,22,15,17,-25,-29
1777,2018-04-28,Hertha BSC,FC Augsburg,2,2,1,2.04,3.25,3.79,2.15,3.3,3.6,2344,2339,1778,31,31,42,40,8,10,3,0
1778,2018-04-28,Bayer Leverkusen,VfB Stuttgart,0,1,2,1.39,4.75,8.0,1.42,4.75,7.5,2417,2410,1779,31,31,51,42,3,9,14,-6
1779,2018-04-28,FC Schalke 04,Borussia Mönchengladbach,1,1,1,1.85,3.6,4.2,1.87,3.5,4.33,2506,2443,1780,31,31,56,43,1,7,14,-6
1780,2018-04-28,VfL Wolfsburg,Hamburger SV,1,3,2,2.2,3.39,3.29,2.2,3.25,3.5,2539,2459,1781,31,31,30,25,13,16,-10,-24
1781,2018-04-29,1. FSV Mainz 05,RB Leipzig,3,0,0,3.75,3.39,2.04,3.3,3.5,2.15,2355,2332,1782,31,31,30,47,14,5,-17,0
1782,2018-04-29,Werder Bremen,Borussia Dortmund,1,1,1,3.79,3.75,1.9,3.75,3.7,1.95,2394,2449,1783,31,31,37,54,11,2,-4,20
1783,2018-05-05,Werder Bremen,Bayer Leverkusen,0,0,1,3.79,4.0,1.85,3.9,3.7,1.91,2449,2552,1784,32,32,38,51,11,4,-4,13
1784,2018-05-05,VfB Stuttgart,TSG 1899 Hoffenheim,2,0,0,3.1,3.75,2.14,3.25,3.6,2.15,2460,2512,1785,32,32,45,52,7,3,-5,18
1785,2018-05-05,RB Leipzig,VfL Wolfsburg,4,1,0,1.61,4.0,5.5,1.62,4.2,5.25,2478,2520,1786,32,32,47,30,5,15,-3,-12
1786,2018-05-05,Hannover 96,Hertha BSC,3,1,0,2.7,3.39,2.62,2.7,3.4,2.6,2473,2370,1787,32,32,36,43,12,9,-11,3
1787,2018-05-05,1. FC Köln,Bayern München,1,3,2,11.0,6.5,1.25,9.25,6.25,1.28,2366,2394,1788,32,32,22,81,17,0,-30,65
1788,2018-05-05,Borussia Dortmund,1. FSV Mainz 05,1,2,2,1.3,5.5,10.0,1.3,5.5,9.75,2324,2782,1789,32,32,55,33,2,13,20,-14
1789,2018-05-05,FC Augsburg,FC Schalke 04,1,2,2,3.6,3.29,2.1,3.4,3.4,2.15,2537,2383,1790,32,32,41,57,10,1,0,14
1790,2018-05-05,Borussia Mönchengladbach,SC Freiburg,3,1,0,1.8,3.6,4.75,1.8,3.7,4.4,2394,2546,1791,32,32,44,33,8,14,-6,-24
1791,2018-05-05,Eintracht Frankfurt,Hamburger SV,3,0,0,1.95,3.5,4.0,1.95,3.8,3.7,2446,2360,1792,32,32,46,28,6,16,-2,-22
1792,2018-05-12,Bayern München,VfB Stuttgart,1,4,2,1.16,8.0,15.0,1.2,7.25,12.0,2450,2345,1793,33,33,84,48,0,7,67,-3
1793,2018-05-12,SC Freiburg,FC Augsburg,2,0,0,1.95,3.39,4.0,2.0,3.4,3.9,2753,2451,1794,33,33,33,41,14,10,-26,-1
1794,2018-05-12,Hamburger SV,Borussia Mönchengladbach,2,1,0,2.29,3.5,3.0,2.25,3.8,2.9,2365,2394,1795,33,33,28,47,16,8,-25,-4
1795,2018-05-12,Hertha BSC,RB Leipzig,2,6,2,4.2,3.75,1.85,4.2,3.9,1.8,2320,2446,1796,33,33,43,50,9,5,1,0
1796,2018-05-12,TSG 1899 Hoffenheim,Borussia Dortmund,3,1,0,2.2,3.79,3.0,2.2,3.8,3.0,2400,2477,1797,33,33,52,55,3,2,16,19
1797,2018-05-12,Bayer Leverkusen,Hannover 96,3,2,0,1.19,7.0,13.0,1.22,7.25,10.5,2527,2541,1798,33,33,52,39,4,12,13,-9
1798,2018-05-12,1. FSV Mainz 05,Werder Bremen,1,2,2,2.29,3.6,3.0,2.35,3.6,2.9,2512,2382,1799,33,33,36,39,13,11,-13,-4
1799,2018-05-12,FC Schalke 04,Eintracht Frankfurt,1,0,0,2.29,3.5,3.0,2.45,3.4,2.9,2391,2464,1800,33,33,60,49,1,6,15,1
1800,2018-05-12,VfL Wolfsburg,1. FC Köln,4,1,0,1.64,4.0,5.25,1.65,4.1,5.0,2549,2478,1801,33,33,30,22,15,17,-15,-32
1801,2018-08-24,Bayern München,TSG 1899 Hoffenheim,3,1,0,1.2,7.5,12.0,1.2,7.5,11.5,2381,2338,1802,0,0,0,0,1,1,0,0
1802,2018-08-25,Fortuna Düsseldorf,FC Augsburg,1,2,2,2.37,3.25,3.0,2.4,3.3,3.0,2765,2529,1803,0,0,0,0,1,1,0,0
1803,2018-08-25,SC Freiburg,Eintracht Frankfurt,0,2,2,2.3,3.3,3.25,2.35,3.2,3.2,2283,2404,1804,0,0,0,0,1,1,0,0
1804,2018-08-25,Hertha BSC,1. FC Nürnberg,1,0,0,2.04,3.4,3.75,2.05,3.4,3.7,2345,2460,1805,0,0,0,0,1,1,0,0
1805,2018-08-25,Borussia Mönchengladbach,Bayer Leverkusen,2,0,0,2.8,3.5,2.45,2.85,3.5,2.4,2430,2305,1806,0,0,0,0,1,1,0,0
1806,2018-08-25,Werder Bremen,Hannover 96,1,1,1,1.85,3.6,4.0,1.87,3.75,4.0,2462,2474,1807,0,0,0,0,1,1,0,0
1807,2018-08-25,VfL Wolfsburg,FC Schalke 04,2,1,0,3.1,3.3,2.37,3.0,3.3,2.4,2473,2390,1808,0,0,0,0,1,1,0,0
1808,2018-08-26,Borussia Dortmund,RB Leipzig,4,1,0,1.72,3.8,4.75,1.75,3.8,4.6,2429,2512,1809,0,0,0,0,1,1,0,0
1809,2018-08-26,1. FSV Mainz 05,VfB Stuttgart,1,0,0,2.7,3.25,2.7,2.8,3.25,2.6,2550,2457,1810,0,0,0,0,1,1,0,0
1810,2018-08-31,Hannover 96,Borussia Dortmund,0,0,1,5.5,4.33,1.57,5.5,4.33,1.57,2401,2433,1811,1,1,1,3,9,0,0,3
1811,2018-09-01,FC Augsburg,Borussia Mönchengladbach,1,1,1,2.62,3.4,2.7,2.65,3.4,2.65,2383,2559,1812,1,1,3,3,4,3,1,2
1812,2018-09-01,VfB Stuttgart,Bayern München,0,3,2,11.0,5.5,1.28,11.0,5.25,1.3,2394,2473,1813,1,1,0,3,13,1,-1,2
1813,2018-09-01,Eintracht Frankfurt,Werder Bremen,1,2,2,2.4,3.5,2.9,2.45,3.4,2.85,2432,2769,1814,1,1,3,1,2,8,2,0
1814,2018-09-01,Bayer Leverkusen,VfL Wolfsburg,1,3,2,1.61,4.33,5.0,1.65,3.9,5.25,2450,2466,1815,1,1,0,3,16,5,-2,1
1815,2018-09-01,TSG 1899 Hoffenheim,SC Freiburg,3,1,0,1.55,4.0,6.5,1.6,4.1,5.5,2470,2427,1816,1,1,0,0,14,15,-2,-2
1816,2018-09-01,1. FC Nürnberg,1. FSV Mainz 05,1,1,1,2.37,3.3,3.1,2.35,3.3,3.1,2512,2346,1817,1,1,0,3,12,7,-1,1
1817,2018-09-02,RB Leipzig,Fortuna Düsseldorf,1,1,1,1.4,4.75,8.0,1.42,4.75,7.5,2311,2410,1818,1,1,0,0,17,10,-3,-1
1818,2018-09-02,FC Schalke 04,Hertha BSC,0,2,2,1.75,3.6,5.0,1.78,3.5,5.0,2464,2299,1819,1,1,0,3,11,6,-1,1
1819,2018-09-14,Borussia Dortmund,Eintracht Frankfurt,3,1,0,1.4,5.0,7.5,1.44,4.75,7.0,2501,2431,1820,2,2,4,3,3,8,3,1
1820,2018-09-15,1. FSV Mainz 05,FC Augsburg,2,1,0,2.54,3.25,2.87,2.6,3.1,2.9,2560,2463,1821,2,2,4,4,7,5,1,1
1821,2018-09-15,Borussia Mönchengladbach,FC Schalke 04,2,1,0,2.37,3.4,3.0,2.4,3.3,3.0,2403,2384,1822,2,2,4,0,4,14,2,-3
1822,2018-09-15,RB Leipzig,Hannover 96,3,2,0,1.53,4.33,5.5,1.53,4.5,5.75,2458,2501,1823,2,2,1,2,13,10,-3,0
1823,2018-09-15,VfL Wolfsburg,Hertha BSC,2,2,1,2.1,3.25,3.75,2.1,3.2,3.8,2451,2366,1824,2,2,6,6,1,2,3,3
1824,2018-09-15,Bayern München,Bayer Leverkusen,3,1,0,1.2,7.0,13.0,1.22,6.75,12.5,2406,2446,1825,2,2,6,0,0,16,5,-4
1825,2018-09-15,Fortuna Düsseldorf,TSG 1899 Hoffenheim,2,1,0,4.0,3.6,1.9,3.9,3.7,1.91,2773,2479,1826,2,2,1,3,11,9,-1,0
1826,2018-09-16,SC Freiburg,VfB Stuttgart,3,3,1,2.62,3.25,2.75,2.55,3.2,2.9,2305,2514,1827,2,2,0,0,15,17,-4,-4
1827,2018-09-16,Werder Bremen,1. FC Nürnberg,1,1,1,1.66,4.0,5.0,1.67,4.0,5.0,2367,2426,1828,2,2,4,1,6,12,1,-1
1828,2018-09-21,VfB Stuttgart,Fortuna Düsseldorf,0,0,1,1.72,3.6,5.25,1.72,3.7,5.0,2477,2328,1829,3,3,1,4,15,8,-4,0
1829,2018-09-22,FC Augsburg,Werder Bremen,2,3,2,2.5,3.25,2.9,2.45,3.4,2.85,2414,2297,1830,3,3,4,5,7,6,0,1
1830,2018-09-22,Hertha BSC,Borussia Mönchengladbach,4,2,0,2.37,3.3,3.1,2.5,3.3,2.9,2393,2489,1831,3,3,7,7,3,4,3,3
1831,2018-09-22,TSG 1899 Hoffenheim,Borussia Dortmund,1,1,1,2.62,3.75,2.4,2.7,3.5,2.55,2435,2471,1832,3,3,3,7,10,1,-1,5
1832,2018-09-22,1. FC Nürnberg,Hannover 96,2,0,0,2.5,3.25,2.9,2.45,3.4,2.85,2525,2570,1833,3,3,2,2,13,12,-1,-1
1833,2018-09-22,FC Schalke 04,Bayern München,0,2,2,8.0,4.5,1.4,8.5,5.0,1.36,2319,2355,1834,3,3,0,9,16,0,-4,7
1834,2018-09-22,VfL Wolfsburg,SC Freiburg,1,3,2,1.72,3.6,5.25,1.7,3.8,5.0,2481,2771,1835,3,3,7,1,2,14,3,-4
1835,2018-09-23,Bayer Leverkusen,1. FSV Mainz 05,1,0,0,1.57,4.33,5.5,1.57,4.25,5.5,2407,2380,1836,3,3,0,7,17,5,-6,2
1836,2018-09-23,Eintracht Frankfurt,RB Leipzig,1,1,1,2.9,3.4,2.35,3.1,3.4,2.3,2493,2401,1837,3,3,3,4,11,9,-1,-2
