,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,Season
3000,2018-04-22,7,15,4.0,1.0,0.0,0.0,1.0,20.0,11.0,8.0,4.0,11.0,9.0,8.0,6.0,3.0,2.0,0.0,0.0,1.55,4.59,6.0,1.53,17/18
3001,2018-04-22,18,36,5.0,0.0,0.0,0.0,0.0,19.0,4.0,12.0,1.0,6.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,1.14,9.0,23.0,1.13,17/18
3002,2018-04-22,24,17,1.0,1.0,1.0,0.0,0.0,8.0,16.0,3.0,7.0,15.0,5.0,3.0,8.0,2.0,1.0,0.0,0.0,2.29,3.29,3.5,2.3,17/18
3003,2018-04-23,12,4,1.0,0.0,0.0,0.0,1.0,9.0,9.0,1.0,2.0,10.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,2.29,3.39,3.39,2.25,17/18
3004,2018-04-28,17,16,0.0,0.0,1.0,0.0,1.0,10.0,9.0,4.0,1.0,5.0,17.0,3.0,4.0,0.0,2.0,0.0,0.0,2.25,3.2,3.7,2.15,17/18
3005,2018-04-28,19,13,5.0,0.0,0.0,0.0,0.0,15.0,6.0,9.0,1.0,11.0,9.0,8.0,2.0,1.0,1.0,0.0,1.0,2.04,3.6,3.79,2.05,17/18
3006,2018-04-28,3,12,0.0,2.0,2.0,1.0,2.0,9.0,7.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,2.62,3.1,3.1,2.6,17/18
3007,2018-04-28,8,24,0.0,0.0,1.0,0.0,1.0,20.0,5.0,2.0,1.0,7.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,1.33,5.75,10.0,1.3,17/18
3008,2018-04-28,4,30,0.0,1.0,2.0,1.0,2.0,17.0,9.0,2.0,2.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0,1.85,3.6,4.75,1.8,17/18
3009,2018-04-28,9,1,2.0,1.0,0.0,1.0,1.0,14.0,14.0,6.0,7.0,12.0,11.0,5.0,8.0,5.0,1.0,0.0,0.0,1.72,4.0,5.0,1.72,17/18
3010,2018-04-28,36,11,0.0,1.0,2.0,1.0,2.0,10.0,11.0,3.0,3.0,13.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,4.33,1.53,7.0,17/18
3011,2018-04-29,0,7,2.0,1.0,0.0,0.0,0.0,17.0,8.0,3.0,3.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,1.44,4.75,8.0,1.44,17/18
3012,2018-04-29,15,18,1.0,4.0,2.0,2.0,2.0,4.0,19.0,1.0,7.0,5.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,10.0,5.75,1.33,9.25,17/18
3013,2018-04-30,14,5,2.0,0.0,0.0,0.0,0.0,13.0,13.0,3.0,5.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.16,8.5,21.0,1.16,17/18
3014,2018-05-04,16,0,1.0,0.0,0.0,0.0,1.0,11.0,16.0,4.0,3.0,5.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0,4.75,3.6,1.85,4.5,17/18
3015,2018-05-05,1,36,1.0,0.0,0.0,0.0,0.0,13.0,12.0,5.0,3.0,10.0,10.0,11.0,6.0,1.0,4.0,0.0,0.0,2.1,3.6,3.7,2.05,17/18
3016,2018-05-05,12,9,1.0,1.0,1.0,0.0,1.0,9.0,11.0,3.0,5.0,14.0,12.0,3.0,4.0,2.0,4.0,0.0,1.0,2.89,3.29,2.62,2.85,17/18
3017,2018-05-05,13,15,0.0,2.0,2.0,1.0,2.0,13.0,13.0,2.0,3.0,8.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0,2.25,3.5,3.39,2.2,17/18
3018,2018-05-05,24,19,1.0,2.0,2.0,0.0,0.0,7.0,13.0,2.0,2.0,18.0,12.0,1.0,7.0,5.0,2.0,0.0,0.0,2.7,3.39,2.79,2.6,17/18
3019,2018-05-05,5,4,2.0,1.0,0.0,0.0,0.0,11.0,9.0,8.0,1.0,9.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0,2.37,3.39,3.2,2.35,17/18
3020,2018-05-05,30,14,1.0,0.0,0.0,0.0,1.0,9.0,18.0,1.0,5.0,13.0,12.0,5.0,9.0,4.0,1.0,0.0,0.0,8.0,4.75,1.44,8.25,17/18
3021,2018-05-06,7,17,5.0,0.0,0.0,0.0,0.0,16.0,6.0,8.0,2.0,6.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,1.57,4.2,6.5,1.53,17/18
3022,2018-05-06,11,8,1.0,0.0,0.0,0.0,0.0,12.0,10.0,4.0,5.0,12.0,9.0,3.0,1.0,3.0,2.0,0.0,0.0,2.25,3.6,3.29,2.15,17/18
3023,2018-05-06,18,3,0.0,0.0,1.0,0.0,1.0,15.0,5.0,2.0,3.0,9.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,1.08,13.0,34.0,1.07,17/18
3024,2018-05-08,36,9,0.0,1.0,2.0,0.0,1.0,11.0,13.0,3.0,8.0,7.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0,3.1,3.25,2.54,3.0,17/18
3025,2018-05-09,11,3,1.0,1.0,1.0,0.0,1.0,22.0,3.0,5.0,2.0,7.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,1.16,8.5,19.0,1.18,17/18
3026,2018-05-09,13,7,3.0,1.0,0.0,0.0,0.0,19.0,14.0,10.0,7.0,7.0,12.0,6.0,6.0,2.0,2.0,0.0,1.0,3.75,3.79,2.0,3.6,17/18
3027,2018-05-09,18,16,3.0,1.0,0.0,1.0,0.0,19.0,6.0,7.0,3.0,5.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,1.12,10.0,27.0,1.13,17/18
3028,2018-05-09,14,4,1.0,0.0,0.0,0.0,1.0,11.0,14.0,7.0,3.0,10.0,8.0,6.0,4.0,2.0,3.0,0.0,0.0,1.18,8.5,17.0,1.18,17/18
3029,2018-05-10,15,0,0.0,0.0,1.0,0.0,1.0,9.0,16.0,2.0,6.0,12.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,4.75,3.79,1.8,4.33,17/18
3030,2018-05-13,17,1,1.0,2.0,2.0,0.0,0.0,12.0,16.0,4.0,5.0,14.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,2.14,3.5,3.6,2.15,17/18
3031,2018-05-13,19,30,2.0,0.0,0.0,0.0,1.0,11.0,7.0,5.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0,1.8,3.79,4.75,1.75,17/18
3032,2018-05-13,3,7,0.0,1.0,2.0,1.0,2.0,18.0,9.0,3.0,4.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,6.0,4.33,1.6,5.5,17/18
3033,2018-05-13,8,16,4.0,0.0,0.0,0.0,0.0,22.0,2.0,11.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,1.19,8.0,15.0,1.16,17/18
3034,2018-05-13,0,5,1.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,6.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,1.39,5.25,8.5,1.36,17/18
3035,2018-05-13,4,11,3.0,0.0,0.0,0.0,0.0,16.0,6.0,6.0,2.0,11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,6.5,4.2,1.6,6.5,17/18
3036,2018-05-13,9,18,0.0,1.0,2.0,0.0,1.0,8.0,13.0,3.0,2.0,8.0,10.0,1.0,12.0,3.0,1.0,0.0,0.0,9.0,5.0,1.39,7.25,17/18
3037,2018-05-13,36,24,1.0,2.0,2.0,2.0,2.0,26.0,8.0,11.0,5.0,12.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0,1.9,3.79,4.2,1.83,17/18
3038,2018-05-13,14,13,5.0,4.0,0.0,2.0,2.0,14.0,16.0,6.0,9.0,9.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,1.33,6.0,9.0,1.3,17/18
3039,2018-05-13,15,12,3.0,1.0,0.0,0.0,0.0,15.0,14.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,1.0,0.0,0.0,2.45,3.5,3.0,2.4,17/18
3040,2016-08-13,17,36,0.0,1.0,2.0,0.0,1.0,10.0,17.0,3.0,9.0,10.0,14.0,7.0,4.0,3.0,2.0,0.0,0.0,2.4,3.3,3.25,2.45,16/17
3041,2016-08-13,19,30,0.0,1.0,2.0,0.0,1.0,14.0,13.0,4.0,3.0,12.0,15.0,3.0,6.0,2.0,2.0,0.0,0.0,2.0,3.3,4.5,2.0,16/17
3042,2016-08-13,12,14,1.0,1.0,1.0,0.0,0.0,12.0,13.0,6.0,4.0,10.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0,3.2,3.4,2.4,2.95,16/17
3043,2016-08-13,28,13,2.0,1.0,0.0,0.0,0.0,14.0,18.0,5.0,5.0,8.0,17.0,5.0,3.0,2.0,2.0,0.0,0.0,4.5,3.6,1.91,4.33,16/17
3044,2016-08-13,18,25,2.0,1.0,0.0,0.0,0.0,16.0,7.0,4.0,3.0,11.0,14.0,9.0,6.0,1.0,2.0,0.0,0.0,1.25,6.5,15.0,1.22,16/17
3045,2016-08-13,29,24,1.0,1.0,1.0,0.0,0.0,12.0,12.0,2.0,1.0,18.0,14.0,9.0,6.0,3.0,5.0,0.0,0.0,2.38,3.2,3.4,2.25,16/17
3046,2016-08-13,9,5,1.0,1.0,1.0,1.0,2.0,24.0,5.0,6.0,1.0,8.0,12.0,6.0,2.0,1.0,2.0,0.0,1.0,1.8,3.75,5.0,1.8,16/17
3047,2016-08-14,7,8,3.0,4.0,2.0,1.0,1.0,9.0,16.0,5.0,7.0,13.0,17.0,5.0,4.0,3.0,3.0,0.0,0.0,2.4,3.5,3.1,2.35,16/17
3048,2016-08-14,1,0,1.0,3.0,2.0,1.0,2.0,9.0,11.0,3.0,7.0,7.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,4.75,3.6,1.85,4.6,16/17
3049,2016-08-15,11,15,2.0,1.0,0.0,0.0,1.0,16.0,7.0,6.0,3.0,16.0,16.0,7.0,1.0,5.0,2.0,0.0,0.0,1.65,4.0,6.0,1.6,16/17
3050,2016-08-19,0,9,2.0,0.0,0.0,0.0,0.0,12.0,13.0,5.0,1.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.53,4.2,7.5,1.48,16/17
3051,2016-08-20,17,8,2.0,0.0,0.0,0.0,0.0,3.0,26.0,2.0,5.0,14.0,5.0,1.0,12.0,0.0,1.0,0.0,0.0,6.5,4.2,1.57,6.5,16/17
3052,2016-08-20,13,7,0.0,0.0,1.0,0.0,1.0,8.0,13.0,1.0,4.0,11.0,7.0,2.0,7.0,1.0,2.0,0.0,0.0,2.88,3.6,2.5,2.75,16/17
3053,2016-08-20,24,18,1.0,4.0,2.0,2.0,2.0,8.0,12.0,3.0,6.0,12.0,13.0,7.0,7.0,3.0,4.0,0.0,0.0,5.5,3.8,1.73,5.25,16/17
3054,2016-08-20,36,28,0.0,2.0,2.0,0.0,1.0,13.0,12.0,3.0,4.0,7.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,1.8,3.6,5.25,1.75,16/17
3055,2016-08-20,14,19,1.0,0.0,0.0,0.0,1.0,20.0,10.0,5.0,2.0,19.0,9.0,10.0,4.0,3.0,3.0,0.0,0.0,1.45,4.75,8.0,1.44,16/17
3056,2016-08-20,5,11,1.0,2.0,2.0,0.0,1.0,6.0,13.0,2.0,4.0,20.0,10.0,0.0,5.0,4.0,3.0,0.0,0.0,5.5,3.8,1.73,5.5,16/17
3057,2016-08-20,30,12,1.0,2.0,2.0,1.0,1.0,11.0,13.0,4.0,7.0,16.0,10.0,7.0,4.0,3.0,1.0,0.0,0.0,3.0,3.25,2.6,2.95,16/17
3058,2016-08-21,25,29,1.0,2.0,2.0,2.0,2.0,18.0,8.0,5.0,3.0,11.0,14.0,8.0,1.0,1.0,1.0,0.0,0.0,2.55,3.2,3.1,2.5,16/17
3059,2016-08-21,15,1,1.0,0.0,0.0,0.0,1.0,15.0,8.0,2.0,5.0,15.0,15.0,1.0,6.0,3.0,1.0,0.0,1.0,1.95,3.75,4.0,1.91,16/17
3060,2016-08-27,11,17,3.0,0.0,0.0,0.0,0.0,22.0,6.0,10.0,0.0,6.0,9.0,9.0,5.0,2.0,2.0,0.0,0.0,1.25,5.5,15.0,1.25,16/17
3061,2016-08-27,19,1,1.0,1.0,1.0,1.0,2.0,24.0,10.0,5.0,3.0,15.0,10.0,10.0,4.0,2.0,1.0,0.0,0.0,2.3,3.2,3.3,2.35,16/17
3062,2016-08-27,12,24,1.0,0.0,0.0,0.0,1.0,21.0,8.0,9.0,1.0,14.0,11.0,9.0,2.0,2.0,1.0,0.0,0.0,1.73,3.6,5.25,1.72,16/17
3063,2016-08-27,28,0,0.0,1.0,2.0,0.0,1.0,8.0,29.0,2.0,9.0,9.0,6.0,1.0,6.0,2.0,3.0,0.0,0.0,8.0,4.1,1.44,7.0,16/17
3064,2016-08-27,13,36,2.0,1.0,0.0,0.0,0.0,13.0,9.0,6.0,3.0,14.0,10.0,4.0,6.0,2.0,2.0,0.0,0.0,1.73,3.6,5.25,1.72,16/17
3065,2016-08-27,9,25,1.0,1.0,1.0,0.0,1.0,16.0,5.0,7.0,2.0,15.0,8.0,5.0,5.0,2.0,2.0,0.0,0.0,1.57,3.6,6.5,1.6,16/17
3066,2016-08-27,14,8,1.0,1.0,1.0,1.0,2.0,11.0,13.0,4.0,3.0,11.0,17.0,5.0,5.0,3.0,5.0,0.0,0.0,2.38,3.4,3.0,2.4,16/17
3067,2016-08-27,5,7,1.0,3.0,2.0,3.0,2.0,14.0,10.0,6.0,7.0,18.0,15.0,3.0,2.0,6.0,1.0,0.0,0.0,5.0,3.75,1.73,5.0,16/17
3068,2016-08-28,18,15,3.0,1.0,0.0,0.0,0.0,22.0,9.0,5.0,2.0,5.0,10.0,5.0,4.0,1.0,3.0,0.0,0.0,1.25,6.0,11.0,1.28,16/17
3069,2016-08-28,30,29,0.0,0.0,1.0,0.0,1.0,13.0,7.0,2.0,2.0,12.0,11.0,5.0,4.0,1.0,3.0,0.0,0.0,2.6,3.1,2.9,2.5,16/17
3070,2016-09-10,7,9,2.0,1.0,0.0,1.0,1.0,17.0,11.0,2.0,5.0,10.0,8.0,6.0,1.0,2.0,5.0,0.0,0.0,1.57,4.2,6.5,1.55,16/17
3071,2016-09-10,1,30,1.0,0.0,0.0,0.0,1.0,12.0,12.0,5.0,2.0,9.0,11.0,10.0,5.0,1.0,3.0,0.0,0.0,2.05,3.25,4.33,2.0,16/17
3072,2016-09-10,17,28,1.0,1.0,1.0,0.0,1.0,13.0,11.0,2.0,3.0,13.0,3.0,5.0,9.0,2.0,0.0,0.0,0.0,2.45,3.1,3.4,2.4,16/17
3073,2016-09-10,8,13,4.0,1.0,0.0,1.0,0.0,17.0,12.0,11.0,3.0,4.0,8.0,1.0,7.0,1.0,2.0,0.0,0.0,1.7,4.0,5.5,1.67,16/17
3074,2016-09-10,0,18,1.0,2.0,2.0,2.0,2.0,14.0,18.0,3.0,6.0,15.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0,2.38,3.25,3.4,2.3,16/17
3075,2016-09-10,29,19,1.0,2.0,2.0,1.0,1.0,12.0,12.0,4.0,4.0,5.0,9.0,6.0,6.0,1.0,2.0,0.0,0.0,2.3,3.2,3.6,2.2,16/17
3076,2016-09-10,24,14,0.0,4.0,2.0,1.0,2.0,15.0,20.0,2.0,8.0,13.0,18.0,10.0,8.0,3.0,2.0,0.0,0.0,4.6,3.75,1.85,4.6,16/17
3077,2016-09-10,15,5,2.0,4.0,2.0,2.0,1.0,19.0,13.0,4.0,8.0,10.0,15.0,4.0,4.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5,1.83,16/17
3078,2016-09-11,36,11,2.0,2.0,1.0,1.0,2.0,6.0,28.0,2.0,7.0,17.0,8.0,1.0,11.0,3.0,4.0,0.0,0.0,5.75,4.0,1.67,5.75,16/17
3079,2016-09-12,25,12,0.0,3.0,2.0,0.0,1.0,11.0,20.0,2.0,9.0,11.0,8.0,5.0,4.0,1.0,1.0,0.0,0.0,3.8,3.5,2.1,3.8,16/17
3080,2016-09-16,11,8,1.0,2.0,2.0,2.0,2.0,12.0,13.0,4.0,5.0,6.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.25,3.5,3.4,2.25,16/17
3081,2016-09-17,12,29,3.0,1.0,0.0,1.0,0.0,11.0,7.0,6.0,0.0,5.0,15.0,6.0,3.0,2.0,1.0,0.0,0.0,1.67,3.8,6.0,1.65,16/17
3082,2016-09-17,28,7,1.0,4.0,2.0,1.0,2.0,6.0,24.0,2.0,9.0,9.0,12.0,2.0,4.0,0.0,2.0,1.0,0.0,6.0,4.2,1.6,6.0,16/17
3083,2016-09-17,13,17,3.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,2.0,10.0,9.0,7.0,1.0,0.0,1.0,0.0,0.0,1.5,4.33,8.0,1.53,16/17
3084,2016-09-17,18,1,4.0,0.0,0.0,0.0,0.0,20.0,6.0,12.0,2.0,8.0,11.0,5.0,5.0,1.0,1.0,1.0,0.0,1.29,6.0,12.0,1.26,16/17
3085,2016-09-17,30,15,4.0,2.0,0.0,0.0,0.0,8.0,23.0,6.0,5.0,14.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2.8,3.2,2.8,2.75,16/17
3086,2016-09-18,19,24,4.0,1.0,0.0,0.0,0.0,14.0,11.0,8.0,4.0,15.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,3.5,4.2,2.0,16/17
3087,2016-09-18,9,36,1.0,0.0,0.0,0.0,1.0,19.0,9.0,6.0,3.0,14.0,9.0,7.0,1.0,1.0,1.0,0.0,0.0,1.7,3.8,5.75,1.65,16/17
3088,2016-09-18,14,25,1.0,0.0,0.0,0.0,1.0,31.0,6.0,9.0,2.0,7.0,16.0,14.0,1.0,1.0,5.0,0.0,1.0,1.33,5.5,11.0,1.28,16/17
3089,2016-09-18,5,0,3.0,1.0,0.0,0.0,0.0,10.0,15.0,5.0,2.0,14.0,19.0,5.0,7.0,3.0,4.0,0.0,0.0,6.0,4.2,1.62,5.5,16/17
3090,2016-09-24,7,11,3.0,0.0,0.0,0.0,0.0,14.0,9.0,5.0,2.0,9.0,11.0,9.0,1.0,0.0,2.0,0.0,0.0,2.4,3.5,3.1,2.4,16/17
3091,2016-09-24,1,12,1.0,0.0,0.0,0.0,0.0,12.0,13.0,1.0,2.0,10.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,3.6,3.5,2.15,3.6,16/17
3092,2016-09-24,8,28,5.0,1.0,0.0,0.0,0.0,32.0,2.0,12.0,1.0,8.0,8.0,13.0,2.0,1.0,2.0,0.0,1.0,1.22,7.0,15.0,1.22,16/17
3093,2016-09-24,0,13,4.0,1.0,0.0,0.0,0.0,16.0,10.0,7.0,3.0,9.0,12.0,8.0,6.0,0.0,2.0,0.0,0.0,1.73,3.9,5.25,1.67,16/17
3094,2016-09-24,29,14,1.0,2.0,2.0,2.0,2.0,6.0,19.0,2.0,5.0,14.0,9.0,2.0,10.0,2.0,1.0,0.0,0.0,3.75,3.5,2.1,3.75,16/17
3095,2016-09-24,24,30,1.0,1.0,1.0,0.0,1.0,12.0,9.0,2.0,3.0,9.0,13.0,6.0,6.0,3.0,4.0,0.0,0.0,2.38,3.3,3.3,2.3,16/17
3096,2016-09-24,25,19,2.0,3.0,2.0,0.0,0.0,11.0,20.0,4.0,4.0,15.0,12.0,3.0,5.0,0.0,2.0,0.0,0.0,2.88,3.25,2.7,2.8,16/17
3097,2016-09-24,36,18,1.0,3.0,2.0,1.0,1.0,13.0,18.0,5.0,4.0,15.0,9.0,2.0,7.0,2.0,4.0,0.0,0.0,9.0,5.5,1.36,7.5,16/17
3098,2016-09-25,15,9,0.0,3.0,2.0,1.0,2.0,13.0,18.0,1.0,9.0,9.0,14.0,6.0,2.0,5.0,2.0,0.0,0.0,2.8,3.3,2.75,2.8,16/17
3099,2016-09-26,17,5,2.0,0.0,0.0,0.0,0.0,13.0,12.0,4.0,3.0,11.0,15.0,7.0,6.0,1.0,3.0,0.0,0.0,2.9,3.2,2.7,2.9,16/17
3100,2016-09-30,12,19,1.0,1.0,1.0,0.0,0.0,13.0,10.0,3.0,2.0,16.0,11.0,10.0,9.0,5.0,4.0,0.0,0.0,1.73,4.0,5.0,1.72,16/17
3101,2016-10-01,28,11,0.0,2.0,2.0,0.0,1.0,8.0,22.0,3.0,9.0,13.0,15.0,5.0,7.0,2.0,2.0,0.0,0.0,7.5,4.5,1.5,7.0,16/17
3102,2016-10-01,25,30,1.0,1.0,1.0,1.0,2.0,7.0,17.0,2.0,7.0,7.0,13.0,6.0,5.0,1.0,3.0,0.0,0.0,2.5,3.25,3.2,2.45,16/17
3103,2016-10-01,36,8,1.0,2.0,2.0,0.0,0.0,8.0,18.0,3.0,6.0,11.0,9.0,3.0,10.0,2.0,2.0,0.0,0.0,8.0,4.75,1.45,7.0,16/17
3104,2016-10-01,5,1,2.0,2.0,1.0,1.0,2.0,17.0,11.0,7.0,2.0,17.0,12.0,4.0,5.0,3.0,4.0,0.0,0.0,2.38,3.3,3.3,2.3,16/17
3105,2016-10-01,15,29,1.0,1.0,1.0,0.0,1.0,19.0,9.0,2.0,3.0,13.0,12.0,4.0,5.0,2.0,3.0,0.0,0.0,2.25,3.4,3.5,2.1,16/17
3106,2016-10-02,17,7,0.0,1.0,2.0,0.0,1.0,10.0,18.0,1.0,3.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,5.0,1.4,8.5,16/17
3107,2016-10-02,13,9,0.0,0.0,1.0,0.0,1.0,9.0,11.0,1.0,5.0,9.0,9.0,3.0,6.0,1.0,0.0,0.0,0.0,2.25,3.4,3.5,2.2,16/17
3108,2016-10-02,0,24,1.0,1.0,1.0,0.0,1.0,24.0,7.0,9.0,6.0,14.0,9.0,13.0,2.0,3.0,0.0,0.0,0.0,1.33,5.75,10.0,1.3,16/17
3109,2016-10-02,14,18,2.0,0.0,0.0,0.0,0.0,13.0,12.0,7.0,6.0,20.0,10.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,3.5,2.5,3.0,16/17
3110,2016-10-15,7,36,3.0,2.0,0.0,1.0,0.0,16.0,13.0,6.0,6.0,7.0,10.0,5.0,6.0,0.0,1.0,1.0,0.0,1.29,6.5,11.0,1.26,16/17
3111,2016-10-15,1,28,6.0,1.0,0.0,1.0,0.0,22.0,11.0,10.0,4.0,8.0,14.0,5.0,4.0,0.0,3.0,0.0,0.0,1.85,3.5,5.0,1.8,16/17
3112,2016-10-15,11,13,3.0,0.0,0.0,0.0,0.0,16.0,5.0,6.0,0.0,6.0,12.0,8.0,5.0,1.0,1.0,0.0,0.0,1.57,4.5,6.0,1.57,16/17
3113,2016-10-15,19,15,0.0,1.0,2.0,1.0,2.0,12.0,12.0,3.0,4.0,12.0,13.0,7.0,6.0,1.0,3.0,0.0,1.0,2.15,3.5,3.6,2.0,16/17
3114,2016-10-15,18,12,1.0,1.0,1.0,0.0,1.0,19.0,3.0,8.0,2.0,7.0,9.0,13.0,1.0,0.0,2.0,0.0,0.0,1.5,4.75,7.0,1.48,16/17
3115,2016-10-15,24,25,2.0,0.0,0.0,0.0,0.0,18.0,11.0,6.0,1.0,10.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,2.0,3.6,4.0,1.95,16/17
3116,2016-10-15,30,14,1.0,1.0,1.0,0.0,1.0,8.0,20.0,4.0,8.0,14.0,10.0,5.0,8.0,2.0,2.0,0.0,0.0,5.5,3.8,1.73,5.25,16/17
3117,2016-10-16,29,5,0.0,1.0,2.0,0.0,1.0,10.0,4.0,3.0,2.0,15.0,10.0,4.0,6.0,4.0,1.0,0.0,0.0,2.25,3.3,3.6,2.2,16/17
3118,2016-10-16,9,17,3.0,1.0,0.0,0.0,1.0,34.0,6.0,14.0,1.0,11.0,10.0,8.0,4.0,1.0,2.0,0.0,0.0,1.4,4.8,9.5,1.4,16/17
3119,2016-10-17,8,0,0.0,0.0,1.0,0.0,1.0,9.0,7.0,3.0,1.0,14.0,20.0,3.0,1.0,0.0,4.0,0.0,0.0,2.2,3.5,3.5,2.15,16/17
3120,2016-10-22,7,29,0.0,0.0,1.0,0.0,1.0,9.0,11.0,5.0,4.0,6.0,13.0,8.0,3.0,1.0,0.0,0.0,0.0,1.25,6.5,15.0,1.25,16/17
3121,2016-10-22,1,14,0.0,0.0,1.0,0.0,1.0,8.0,16.0,1.0,4.0,10.0,15.0,7.0,4.0,2.0,4.0,0.0,0.0,4.2,3.6,1.95,4.1,16/17
3122,2016-10-22,17,12,2.0,1.0,0.0,0.0,0.0,9.0,20.0,3.0,8.0,16.0,15.0,2.0,8.0,2.0,3.0,0.0,0.0,6.0,3.8,1.67,6.0,16/17
3123,2016-10-22,28,24,0.0,2.0,2.0,1.0,2.0,9.0,12.0,2.0,6.0,16.0,8.0,5.0,7.0,2.0,3.0,0.0,0.0,3.1,3.3,2.5,2.95,16/17
3124,2016-10-22,13,19,3.0,1.0,0.0,0.0,0.0,17.0,23.0,4.0,7.0,10.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,2.05,3.5,3.9,2.05,16/17
3125,2016-10-22,8,30,2.0,1.0,0.0,0.0,0.0,21.0,6.0,7.0,1.0,9.0,13.0,3.0,2.0,1.0,3.0,0.0,0.0,1.29,6.0,13.0,1.28,16/17
3126,2016-10-22,36,5,0.0,0.0,1.0,0.0,1.0,11.0,10.0,5.0,2.0,15.0,16.0,7.0,2.0,2.0,1.0,0.0,0.0,2.38,3.3,3.3,2.3,16/17
3127,2016-10-22,15,25,1.0,0.0,0.0,0.0,1.0,20.0,10.0,3.0,2.0,10.0,13.0,6.0,2.0,2.0,5.0,0.0,0.0,1.67,4.0,5.75,1.7,16/17
3128,2016-10-23,11,0,4.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,5.0,7.0,17.0,5.0,7.0,3.0,2.0,0.0,0.0,2.15,3.4,3.8,2.25,16/17
3129,2016-10-23,18,9,1.0,1.0,1.0,1.0,2.0,14.0,6.0,3.0,2.0,11.0,10.0,10.0,3.0,3.0,3.0,0.0,0.0,1.5,4.5,7.5,1.5,16/17
3130,2016-10-29,19,8,2.0,4.0,2.0,3.0,2.0,7.0,17.0,6.0,10.0,15.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,5.25,4.0,1.7,5.0,16/17
3131,2016-10-29,0,17,0.0,0.0,1.0,0.0,1.0,37.0,7.0,11.0,1.0,12.0,9.0,19.0,1.0,1.0,3.0,1.0,0.0,1.2,7.0,19.0,1.2,16/17
3132,2016-10-29,29,1,2.0,0.0,0.0,0.0,0.0,10.0,15.0,3.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,2.5,3.2,3.2,2.45,16/17
3133,2016-10-29,25,7,1.0,4.0,2.0,1.0,2.0,3.0,21.0,1.0,7.0,9.0,13.0,0.0,8.0,4.0,3.0,0.0,0.0,9.0,5.0,1.4,8.0,16/17
3134,2016-10-29,14,13,1.0,1.0,1.0,0.0,0.0,22.0,6.0,5.0,1.0,11.0,20.0,8.0,1.0,3.0,4.0,0.0,0.0,1.62,4.2,6.0,1.62,16/17
3135,2016-10-29,5,28,1.0,0.0,0.0,0.0,1.0,22.0,8.0,0.0,2.0,13.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,1.75,3.75,5.25,1.72,16/17
